prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	1	4	52	92	3.40e-103	3.06e-102
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	1	5	52	92	3.40e-103	3.06e-102
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	1	8	52	92	1.33e-87	1.20e-86
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	24	3	12	92	2.89e-20	2.60e-19
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	24	5	12	92	1.04e-16	9.36e-16
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	24	7	12	92	1.04e-16	9.36e-16
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F1_HUMAN.H11MO.0.A	.	4	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.93e-112	24	8	12	92	3.29e-13	2.96e-12
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	6	1	55	142	3.96e-111	3.56e-110
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	6	4	55	142	1.21e-94	1.09e-93
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	6	6	55	142	1.21e-94	1.09e-93
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	6	8	55	142	3.13e-78	2.82e-77
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	109	3	14	142	6.70e-21	6.03e-20
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	109	5	14	142	8.72e-17	7.85e-16
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	109	7	14	142	8.72e-17	7.85e-16
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	109	8	14	142	9.01e-13	8.11e-12
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	110	3	7	142	1.71e-09	1.54e-08
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	110	5	7	142	1.75e-07	1.57e-06
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	110	7	7	142	1.75e-07	1.57e-06
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX5_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.75e-104	108	3	5	142	1.05e-06	9.47e-06
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	0	0	54	145	4.51e-110	4.06e-109
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	0	5	55	145	4.05e-96	3.65e-95
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	0	4	54	145	6.94e-94	6.24e-93
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	23	3	42	145	1.12e-80	1.01e-79
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	0	8	55	145	1.07e-79	9.62e-79
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	23	5	42	145	4.12e-68	3.70e-67
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	23	7	42	145	4.12e-68	3.70e-67
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F3_HUMAN.H11MO.0.A	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.18e-103	23	8	42	145	1.27e-55	1.14e-54
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	2	0	54	168	4.95e-106	4.46e-105
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	2	5	55	168	5.33e-92	4.80e-91
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	2	4	54	168	7.34e-90	6.60e-89
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	2	8	55	168	1.30e-75	1.17e-74
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	31	3	30	168	2.30e-51	2.07e-50
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	31	5	30	168	1.95e-42	1.76e-41
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	31	7	30	168	1.95e-42	1.76e-41
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	31	8	30	168	1.31e-33	1.18e-32
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	22	3	6	168	7.10e-08	6.39e-07
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	3	3	5	168	1.50e-06	1.35e-05
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	22	5	6	168	3.57e-06	3.21e-05
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SALL4_HUMAN.H11MO.0.B	.	2	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.41e-99	22	7	6	168	3.57e-06	3.21e-05
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	8	1	49	118	2.49e-101	2.24e-100
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	8	4	49	118	1.23e-86	1.11e-85
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	8	6	49	118	1.23e-86	1.11e-85
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	8	8	49	118	5.34e-72	4.81e-71
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	108	3	12	118	1.84e-18	1.65e-17
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	108	5	12	118	6.24e-15	5.61e-14
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	108	7	12	118	6.24e-15	5.61e-14
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	108	8	12	118	1.76e-11	1.58e-10
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	109	3	7	118	4.49e-10	4.04e-09
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	109	5	7	118	4.77e-08	4.30e-07
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	109	7	7	118	4.77e-08	4.30e-07
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	107	3	5	118	4.11e-07	3.70e-06
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	ZN121_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.11e-94	109	8	7	118	4.22e-06	3.80e-05
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	1	0	49	153	4.57e-96	4.11e-95
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	1	5	50	153	1.59e-83	1.43e-82
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	1	4	49	153	2.15e-81	1.93e-80
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	24	3	42	153	2.07e-79	1.87e-78
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	1	8	50	153	1.25e-68	1.12e-67
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	24	5	42	153	7.53e-67	6.77e-66
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	24	7	42	153	7.53e-67	6.77e-66
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	E2F7_HUMAN.H11MO.0.B	.	0	3	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	2.19e-89	24	8	42	153	2.25e-54	2.02e-53
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.68e-46	9	1	24	53	7.68e-53	6.91e-52
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.68e-46	9	4	24	53	1.23e-45	1.10e-44
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.68e-46	9	6	24	53	1.23e-45	1.10e-44
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PKNX1_HUMAN.H11MO.0.B	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.68e-46	9	8	24	53	1.86e-38	1.68e-37
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	13	1	29	137	2.88e-52	2.59e-51
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	13	4	29	137	1.29e-43	1.16e-42
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	13	6	29	137	1.29e-43	1.16e-42
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	13	8	29	137	4.83e-35	4.35e-34
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	28	0	15	137	1.25e-23	1.13e-22
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	28	4	15	137	3.37e-19	3.03e-18
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	28	5	15	137	3.37e-19	3.03e-18
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	28	8	15	137	7.43e-15	6.69e-14
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TGIF1_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.42e-45	64	3	5	137	5.23e-07	4.71e-06
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	RFX1_HUMAN.H11MO.0.B	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.18e-41	1	0	21	39	7.25e-48	6.53e-47
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	RFX1_HUMAN.H11MO.0.B	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.18e-41	1	4	21	39	1.47e-41	1.32e-40
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	RFX1_HUMAN.H11MO.0.B	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.18e-41	1	5	21	39	1.47e-41	1.32e-40
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	RFX1_HUMAN.H11MO.0.B	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	3.18e-41	1	8	21	39	2.89e-35	2.60e-34
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.17e-40	9	1	22	54	2.43e-47	2.19e-46
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.17e-40	9	4	22	54	9.67e-41	8.70e-40
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.17e-40	9	6	22	54	9.67e-41	8.70e-40
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.17e-40	9	8	22	54	3.64e-34	3.27e-33
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	12	1	24	105	1.18e-44	1.06e-43
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	12	4	25	105	1.93e-39	1.74e-38
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	12	6	24	105	1.73e-37	1.56e-36
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	12	8	25	105	4.97e-32	4.47e-31
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	66	3	12	105	1.19e-19	1.07e-18
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	66	5	12	105	4.21e-16	3.78e-15
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	66	7	12	105	4.21e-16	3.78e-15
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	66	8	12	105	1.28e-12	1.15e-11
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	65	3	5	105	1.37e-07	1.23e-06
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	65	5	5	105	3.80e-06	3.42e-05
meme.xml	6	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	4	MEME	5.86e-38	65	7	5	105	3.80e-06	3.42e-05
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX3_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-36	9	1	21	61	2.11e-43	1.90e-42
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX3_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-36	9	4	21	61	4.14e-37	3.73e-36
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX3_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-36	9	6	21	61	4.14e-37	3.73e-36
meme.xml	6	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PBX3_HUMAN.H11MO.0.A	.	0	1	HOCOMOCOv11_core_HUMAN_mono_meme_format	4	MEME	1.01e-36	9	8	21	61	7.58e-31	6.82e-30
