prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	22	0	46	278	2.76e-74	2.48e-73
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	22	4	46	278	1.27e-60	1.14e-59
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	22	5	46	278	1.27e-60	1.14e-59
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	22	8	47	278	1.41e-48	1.27e-47
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	53	0	28	278	7.26e-40	6.54e-39
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	53	4	28	278	1.24e-31	1.11e-30
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	53	5	28	278	1.24e-31	1.11e-30
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	53	8	32	278	1.93e-28	1.73e-27
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	54	0	14	278	6.51e-17	5.86e-16
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	54	4	14	278	6.71e-13	6.04e-12
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	54	5	14	278	6.71e-13	6.04e-12
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	54	8	14	278	4.36e-09	3.93e-08
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	25	0	7	278	1.39e-07	1.25e-06
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	KLF6_HUMAN.H11MO.0.A	.	1	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.25e-67	93	0	7	278	1.39e-07	1.25e-06
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	3	1	42	262	4.06e-69	3.65e-68
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	3	4	42	262	1.23e-56	1.11e-55
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	3	6	42	262	1.23e-56	1.11e-55
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	3	8	42	262	2.59e-44	2.33e-43
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	65	0	19	262	7.66e-26	6.90e-25
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	96	0	17	262	1.49e-22	1.34e-21
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	65	4	19	262	2.71e-20	2.43e-19
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	65	5	19	262	2.71e-20	2.43e-19
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	96	4	18	262	6.14e-19	5.53e-18
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	96	5	17	262	1.32e-17	1.19e-16
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	65	8	19	262	6.42e-15	5.78e-14
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	96	8	19	262	6.42e-15	5.78e-14
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	63	0	7	262	5.08e-08	4.57e-07
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	38	2	7	262	5.08e-08	4.57e-07
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	63	4	8	262	4.81e-07	4.33e-06
meme.xml	4	MEME	dreme.xml	GTGRC	DREME	0	0	dreme.xml	6	MEME	2.02e-62	95	0	6	262	8.17e-07	7.35e-06
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	22	0	44	373	1.40e-64	1.26e-63
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	22	4	44	373	1.35e-51	1.22e-50
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	22	5	44	373	1.35e-51	1.22e-50
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	54	0	31	373	2.12e-41	1.91e-40
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	22	8	45	373	3.92e-40	3.53e-39
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	25	0	29	373	4.86e-38	4.37e-37
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	57	0	28	373	2.20e-36	1.98e-35
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	54	4	31	373	2.46e-32	2.21e-31
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	54	5	31	373	2.46e-32	2.21e-31
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	25	4	29	373	1.41e-29	1.27e-28
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	25	5	29	373	1.41e-29	1.27e-28
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	57	4	28	373	3.19e-28	2.87e-27
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	57	5	28	373	3.19e-28	2.87e-27
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	54	8	31	373	1.54e-23	1.39e-22
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	25	8	29	373	2.20e-21	1.98e-20
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	57	8	28	373	2.48e-20	2.23e-19
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	23	0	16	373	5.52e-18	4.97e-17
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	26	0	15	373	1.33e-16	1.20e-15
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	23	4	16	373	1.94e-13	1.75e-12
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	23	5	16	373	1.94e-13	1.75e-12
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	26	4	15	373	2.35e-12	2.12e-11
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	26	5	15	373	2.35e-12	2.12e-11
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	23	8	18	373	8.35e-11	7.51e-10
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	26	8	16	373	3.68e-09	3.31e-08
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	28	0	9	373	5.43e-09	4.89e-08
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	56	0	7	373	8.66e-07	7.79e-06
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	28	4	9	373	1.52e-06	1.37e-05
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	TAF1_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	6.42e-58	28	5	9	373	1.52e-06	1.37e-05
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	22	0	37	177	6.91e-64	6.22e-63
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	22	4	37	177	7.29e-53	6.56e-52
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	22	5	37	177	7.29e-53	6.56e-52
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	22	8	37	177	5.89e-42	5.30e-41
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	54	0	20	177	5.70e-30	5.13e-29
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	54	4	20	177	4.47e-24	4.02e-23
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	54	5	20	177	4.47e-24	4.02e-23
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	54	8	20	177	2.62e-18	2.36e-17
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	48	0	9	177	1.22e-11	1.10e-10
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	48	4	9	177	4.67e-09	4.20e-08
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	48	5	9	177	4.67e-09	4.20e-08
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	48	8	9	177	1.33e-06	1.20e-05
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SP2_HUMAN.H11MO.0.A	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	3.03e-57	17	0	5	177	3.15e-06	2.83e-05
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	3	1	38	222	1.68e-63	1.52e-62
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	3	4	38	222	3.37e-52	3.04e-51
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	3	6	38	222	3.37e-52	3.04e-51
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	3	8	38	222	4.92e-41	4.43e-40
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	14	0	13	222	4.40e-17	3.96e-16
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	14	4	13	222	2.56e-13	2.31e-12
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	14	5	13	222	2.56e-13	2.31e-12
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	44	0	8	222	9.45e-10	8.51e-09
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	56	1	8	222	9.45e-10	8.51e-09
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	14	8	13	222	1.06e-09	9.54e-09
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	44	4	9	222	1.44e-08	1.30e-07
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	44	5	9	222	1.44e-08	1.30e-07
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	56	4	8	222	1.73e-07	1.56e-06
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	56	6	8	222	1.73e-07	1.56e-06
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	44	8	10	222	5.62e-07	5.06e-06
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	SRBP2_HUMAN.H11MO.0.B	.	2	2	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	8.13e-57	56	8	9	222	3.78e-06	3.40e-05
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	12	1	37	196	2.85e-63	2.56e-62
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	55	1	36	196	3.66e-61	3.29e-60
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	12	4	37	196	2.96e-52	2.67e-51
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	12	6	37	196	2.96e-52	2.67e-51
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	55	6	37	196	2.96e-52	2.67e-51
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	55	4	36	196	1.90e-50	1.71e-49
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	12	8	37	196	2.33e-41	2.09e-40
meme.xml	4	MEME	HOCOMOCOv11_core_HUMAN_mono_meme_format	PAX6_HUMAN.H11MO.0.C	.	0	0	HOCOMOCOv11_core_HUMAN_mono_meme_format	6	MEME	1.35e-56	55	8	37	196	2.33e-41	2.09e-40
