"aml_aavs1.genes.results"	"aml_aavs2.genes.results"	"aml_aavs3.genes.results"	"aml_mecom1.genes.results"	"aml_mecom2.genes.results"	"aml_mecom3.genes.results"
"ENSG00000132950_ZMYM5"	52.0644798799548	57.5370613845205	32.556182147785	52.5001060277932	54.4917362738815	52.5139255620107
"ENSG00000132952_USPL1"	54.8787760896821	44.4604565244022	51.8864152980323	67.3751360690013	82.5632367786083	74.9198671351353
"ENSG00000132953_XPO4"	90.0574787112731	84.997931590769	87.4947395221722	88.3751784801186	118.06542859341	130.234535393787
"ENSG00000132958_TPTE2"	0	2.61532097202366	1.01738069211828	0	0.825632367786083	0
"ENSG00000132963_POMP"	1010.3323392921	1044.82072832345	663.332211261119	868.876754759978	904.067442725761	851.425779778734
"ENSG00000132964_CDK8"	25.3286658875456	24.8455492342248	22.3823752266022	24.5000494796368	20.6408091946521	29.407798314726
"ENSG00000132965_ALOX5AP"	0	2.61532097202366	0	2.62500530138966	4.12816183893041	2.10055702248043
"ENSG00000132970_WASF3"	5.62859241945457	1.30766048601183	4.06952276847313	0	2.47689710335825	1.40037134832029
"ENSG00000132972_RNF17"	0	0	0	0.875001767129887	0	1.40037134832029
"ENSG00000132975_GPR12"	9.8500367340455	7.84596291607098	9.15642622906453	3.50000706851955	10.7332207812191	5.60148539328114
"ENSG00000133019_CHRM3"	73.1717014529094	81.0749501327335	89.5295009064088	28.8750583152863	33.8509270792294	33.6089123596869
"ENSG00000133020_MYH8"	1.40714810486364	0	3.05214207635484	0.875001767129887	1.65126473557217	0.700185674160143
"ENSG00000133026_MYH10"	2.81429620972729	6.53830243005915	10.1738069211828	8.75001767129887	1.65126473557217	4.901299719121
"ENSG00000133027_PEMT"	80.2074419772276	83.6902711047571	103.691440140695	129.500261535223	138.706237788062	130.234535393787
"ENSG00000133028_SCO1"	99.9075154453186	90.2285735348163	105.807591980301	133.875270370873	127.147384639057	132.335092416267
"ENSG00000133030_MPRIP"	101.314663550182	126.843067143148	105.807591980301	80.5001625759496	86.6913986175387	72.1191244384947
"ENSG00000133048_CHI3L1"	8.44288862918186	7.84596291607098	6.10428415270969	11.3750229726885	5.77942657450258	9.802599438242
"ENSG00000133055_MYBPH"	4.22144431459093	0	0	0.875001767129887	0.825632367786083	0
"ENSG00000133056_PIK3C2B"	106.943255969637	112.458801797017	105.807591980301	41.1250830551047	56.9686333772397	37.8100264046477
"ENSG00000133059_DSTYK"	81.6145900820913	52.3064194404732	66.1297449876883	58.5726182916746	75.1325454685335	72.8193101126549
"ENSG00000133063_CHIT1"	7.03574052431821	2.61532097202366	7.12166484482797	0.875001767129887	4.9537942067165	4.20111404496086
"ENSG00000133065_SLC41A1"	29.5501102021365	27.4608702062484	14.2433296896559	24.5000494796368	18.9895444590799	12.6033421348826
"ENSG00000133067_LGR6"	0	2.61532097202366	2.03476138423656	2.62500530138966	1.65126473557217	0.700185674160143
"ENSG00000133069_TMCC2"	4.22144431459093	5.23064194404732	5.08690346059141	7.0000141370391	7.43069131007475	8.40222808992172
"ENSG00000133083_DCLK1"	1.40714810486364	19.6149072901775	16.2780910738925	6.12501236990921	7.43069131007475	7.00185674160143
"ENSG00000133101_CCNA1"	8.44288862918186	10.4612838880946	11.1911876133011	23.625047712507	14.8613826201495	23.1061272472847
"ENSG00000133103_COG6"	30.9572583070001	30.0761911782721	42.7299890689678	36.7500742194553	37.9790889181598	29.407798314726
"ENSG00000133104_SPART"	220.922252463592	231.455906024094	261.466837874398	375.375758098722	336.858006056722	334.688752248548
"ENSG00000133105_RXFP2"	0	0	3.05214207635484	0	0.825632367786083	0.700185674160143
"ENSG00000133106_EPSTI1"	1.40714810486364	3.92298145803549	9.15642622906453	0	0.825632367786083	2.10055702248043
"ENSG00000133107_TRPC4"	1.40714810486364	0	1.01738069211828	0	0.825632367786083	0
"ENSG00000133110_POSTN"	0	1.30766048601183	3.05214207635484	2.62500530138966	1.65126473557217	1.40037134832029
"ENSG00000133111_RFXAP"	11.2571848389091	16.9995863181538	6.10428415270969	9.62501943842876	22.2920739302242	7.70204241576157
"ENSG00000133112_TPT1"	8808.7471364464	7626.27595442099	7213.22910711861	9704.64459923758	8620.42755205449	8885.35620509222
"ENSG00000133114_GPALPP1"	52.0644798799548	54.9217404124969	33.5735628399033	63.0001272333519	70.6245927404215	68.618196067694
"ENSG00000133115_STOML3"	0	3.92298145803549	1.01738069211828	0	0.825632367786083	0
"ENSG00000133116_KL"	4.22144431459093	3.92298145803549	8.13904553694625	0.875001767129887	4.12816183893041	2.80074269664057
"ENSG00000133119_RFC3"	119.60758891341	122.920085685112	82.4078360615808	142.625288042172	151.090723304853	119.031564607224
"ENSG00000133121_STARD13"	61.9145166140003	48.3834379824377	46.7995118374409	37.6250759865851	33.0252947114433	32.2085410113666
"ENSG00000133124_IRS4"	0	2.61532097202366	4.06952276847313	0	0	2.10055702248043
"ENSG00000133131_MORC4"	0	2.61532097202366	6.10428415270969	4.04250816414008	0	0
"ENSG00000133134_BEX2"	0	1.30766048601183	0	0	0.825632367786083	0
"ENSG00000133135_RNF128"	0	0	2.03476138423656	0.875001767129887	0	0
"ENSG00000133138_TBC1D8B"	32.3644064118638	14.3842653461301	28.4866593793119	17.5000353425977	33.8509270792294	39.210397752968
"ENSG00000133142_TCEAL4"	268.765288028956	312.530856156827	247.223508184742	308.00062202972	221.26947456667	240.163686236929
"ENSG00000133169_BEX1"	0	0	0	0	0	0
"ENSG00000133193_FAM104A"	129.710912306331	86.3448218913612	104.017001962173	119.542741425285	102.956356262925	123.498749208366
"ENSG00000133195_SLC39A11"	46.4358874605002	49.6910984684496	66.1297449876883	93.6251890828979	74.3069131007475	103.627479775701
"ENSG00000133216_EPHB2"	71.7645533480458	71.9213267306507	88.5121202142905	68.2501378361312	61.0967952161701	79.1209811800962
"ENSG00000133226_SRRM1"	482.342227385159	572.206075469057	558.725128497518	603.3312184714	630.997793404192	579.487667648418
"ENSG00000133243_BTBD2"	102.721811655046	155.611597835408	97.668546443355	88.3751784801186	118.06542859341	109.929150843142
"ENSG00000133246_PRAM1"	151.971995325273	145.150313947313	174.989479044344	380.625768701501	350.893756309085	347.292094383431
"ENSG00000133247_KMT5C"	32.3644064118638	27.4608702062484	18.3128524581291	21.8750441782472	18.1639120912938	23.8063129214449
"ENSG00000133250_ZNF414"	28.1429620972729	16.9995863181538	20.3476138423656	31.5000636166759	22.2920739302242	21.0055702248043
"ENSG00000133256_PDE6B"	5.62859241945457	14.3842653461301	8.13904553694625	4.25250858825125	6.60505894228866	2.80074269664057
"ENSG00000133265_HSPBP1"	61.9145166140003	96.7668759648755	102.755449903946	98.0001979185474	89.1682957208969	84.0222808992172
"ENSG00000133275_CSNK1G2"	87.2431825015458	95.4592154788636	101.738069211828	86.6251749458588	79.260707307464	107.128408146502
"ENSG00000133302_SLF1"	60.5073685091366	50.9987589544614	64.0949836034517	70.000141370391	78.4350749396779	86.8230235958577
"ENSG00000133313_CNDP2"	171.672068793364	169.995863181538	159.72876866257	174.125351658848	146.136929098137	165.944004775954
"ENSG00000133315_MACROD1"	18.2929253632274	13.0766048601183	25.434517302957	21.8750441782472	18.9895444590799	14.0037134832029
"ENSG00000133316_WDR74"	83.9645274172136	98.702213484173	103.772830596065	125.125252699574	84.6273176980735	111.371533331912
"ENSG00000133317_LGALS12"	12.6643329437728	2.61532097202366	12.2085683054194	9.62501943842876	8.25632367786083	9.802599438242
"ENSG00000133318_RTN3"	384.151432627774	360.914294139265	378.465617468001	463.75093657884	388.047212859459	440.41678904673
"ENSG00000133321_RARRES3"	0	0	0	2.62500530138966	1.65126473557217	0.700185674160143
"ENSG00000133328_HRASLS2"	0	0	0	0	0	0
"ENSG00000133392_MYH11"	16.9279917015096	18.8433876034305	18.3128524581291	15.8025319143658	17.3630486945413	11.2029707865623
"ENSG00000133393_FOPNL"	105.536107864773	69.306005758627	86.4773588300539	116.375235028275	96.5989870309717	113.430079213943
"ENSG00000133398_MED10"	80.2074419772276	74.5366477026743	89.5295009064088	64.7501307676117	81.7376044108222	87.5232092700179
"ENSG00000133401_PDZD2"	16.8857772583637	13.0766048601183	16.2780910738925	8.75001767129887	9.907588413433	17.5046418540036
"ENSG00000133422_MORC2"	47.8571070464125	40.3936324129054	47.0843784312341	29.6363098526893	27.2458681369407	35.0933059889064
"ENSG00000133424_LARGE1"	4.22144431459093	3.92298145803549	8.13904553694625	3.50000706851955	2.47689710335825	2.10055702248043
"ENSG00000133433_GSTT2B"	0	0	0	0	0	0
"ENSG00000133454_MYO18B"	0	0	5.08690346059141	1.75000353425977	3.30252947114433	3.50092837080072
"ENSG00000133460_SLC2A11"	9.8500367340455	11.7689443741065	21.3649945344839	12.2237746868045	14.8613826201495	8.18517053093207
"ENSG00000133466_C1QTNF6"	14.0714810486364	14.3842653461301	11.1911876133011	13.1250265069483	16.5126473557217	16.1042705056833
"ENSG00000133475_GGT2"	1.60414883954455	0	0	0.962501943842876	0.916451928242552	0
"ENSG00000133477_FAM83F"	26.7358139924092	19.6149072901775	21.3649945344839	6.12501236990921	19.460154908718	6.30167106744129
"ENSG00000133488_SEC14L4"	0	1.30766048601183	2.03476138423656	0.875001767129887	1.65126473557217	1.40037134832029
"ENSG00000133561_GIMAP6"	42.2144431459093	31.3838516642839	37.6430856083764	26.2500530138966	26.4202357691547	29.407798314726
"ENSG00000133574_GIMAP4"	2.81429620972729	0	0	0	0.825632367786083	0
"ENSG00000133597_ADCK2"	16.8857772583637	10.4612838880946	16.4306981777102	8.5312672295164	9.907588413433	14.703899157363
"ENSG00000133606_MKRN1"	85.8360343966822	66.6906847866033	105.807591980301	60.3751219319622	64.3993246873145	84.7224665733773
"ENSG00000133612_AGAP3"	33.7715545167274	19.6149072901775	26.4518979950753	26.2500530138966	38.8047212859459	23.1061272472847
"ENSG00000133619_KRBA1"	8.44288862918186	19.6149072901775	12.2085683054194	18.3750371097276	11.5588531490052	17.5046418540036
"ENSG00000133627_ACTR3B"	18.2929253632274	16.9995863181538	17.5396431321192	25.1300507519704	14.7292814413037	17.5046418540036
"ENSG00000133636_NTS"	1.40714810486364	1.30766048601183	3.05214207635484	0	0.825632367786083	0
"ENSG00000133639_BTG1"	30.7743290533679	28.7685306922603	27.3777144249029	39.0163287963217	33.0252947114433	35.7094693821673
"ENSG00000133640_LRRIQ1"	0	3.92298145803549	5.08690346059141	4.37500883564944	1.65126473557217	2.80074269664057
"ENSG00000133641_C12orf29"	71.3986948407812	56.7655416977735	57.156447283205	100.231452424729	78.8974290656381	100.490647955464
"ENSG00000133657_ATP13A3"	153.379143430137	99.5652694049408	95.6337850591184	106.750215589846	88.3426633531109	106.428222472342
"ENSG00000133661_SFTPD"	0	0	1.01738069211828	0	0	0
"ENSG00000133665_DYDC2"	0	3.92298145803549	0	0	0	0.700185674160143
"ENSG00000133678_TMEM254"	15.4786291535001	24.8455492342248	17.2954717660108	24.5000494796368	18.9895444590799	20.3053845506441
"ENSG00000133687_TMTC1"	11.2571848389091	11.7689443741065	10.1738069211828	6.12501236990921	9.08195604564691	6.30167106744129
"ENSG00000133703_KRAS"	144.303038153767	133.067531056564	127.721972088529	136.141524947739	100.347357980721	109.277978166174
"ENSG00000133704_IPO8"	66.1359609285912	67.9983452726152	49.8516539137958	50.7501024935335	61.0967952161701	64.4170820227332
"ENSG00000133706_LARS"	386.965728837502	409.297732121703	354.048480857162	455.000918907541	448.318375707843	378.100264046477
"ENSG00000133710_SPINK5"	0	1.30766048601183	2.03476138423656	2.62500530138966	0.825632367786083	2.80074269664057
"ENSG00000133731_IMPA1"	43.6215912507729	23.5378887482129	25.434517302957	32.3750653838058	27.2458681369407	30.1079839888862
"ENSG00000133739_LRRCC1"	26.7358139924092	44.4604565244022	46.7995118374409	48.1250971921438	61.0967952161701	51.8137398878506
"ENSG00000133740_E2F5"	10.4691819001855	16.1888368168265	20.591785208474	9.79126977418344	14.4650790836122	17.392612146138
"ENSG00000133742_CA1"	1.40714810486364	0	3.05214207635484	0.875001767129887	1.65126473557217	0.700185674160143
"ENSG00000133773_CCDC59"	125.151752446572	98.0745364508873	98.6859271354733	135.625273905133	104.326905993449	116.496892466765
"ENSG00000133789_SWAP70"	240.622325931683	240.609529426177	226.875894342377	159.250321617639	114.762899122266	146.33880589947
"ENSG00000133794_ARNTL"	23.9215177826819	32.6915121502958	34.5909435320216	19.2500388768575	28.8971328725129	25.9068699439253
"ENSG00000133800_LYVE1"	1.40714810486364	5.23064194404732	3.05214207635484	2.62500530138966	3.30252947114433	0.700185674160143
"ENSG00000133805_AMPD3"	39.400146936182	32.6915121502958	31.5388014556667	18.3750371097276	21.4664415624382	35.0092837080072
"ENSG00000133812_SBF2"	39.4142184172306	61.9569538272405	29.5243876852725	22.8462961397614	23.9433386657964	20.4034105450266
"ENSG00000133816_MICAL2"	26.7358139924092	22.7140626420255	41.6515655353224	17.0625344590328	21.3013150888809	21.0055702248043
"ENSG00000133818_RRAS2"	0	0	3.05214207635484	2.62500530138966	1.31275546477987	2.80074269664057
"ENSG00000133835_HSD17B4"	616.330869930276	452.450528160093	621.61960288427	644.001300607597	539.137936164312	642.070263204851
"ENSG00000133858_ZFC3H1"	212.746721974334	186.184699998364	173.300627095428	180.346614223141	174.513913578944	201.56245002048
"ENSG00000133863_TEX15"	7.03574052431821	9.15362340208281	12.2085683054194	7.0000141370391	10.7332207812191	4.901299719121
"ENSG00000133872_SARAF"	381.801495292652	305.992553726768	330.648724938441	351.65446019183	266.613204205482	293.174743627594
"ENSG00000133874_RNF122"	2.81429620972729	3.92298145803549	4.06952276847313	6.12501236990921	2.47689710335825	1.40037134832029
"ENSG00000133878_DUSP26"	0	2.61532097202366	0	1.75000353425977	2.47689710335825	0
"ENSG00000133884_DPF2"	143.529106696092	138.612011517254	122.085683054194	103.250208521327	114.052855285969	90.3239519666585
"ENSG00000133895_MEN1"	94.2789230258641	96.7668759648755	111.911876133011	99.7502014528071	91.6451928242552	94.5250660116193
"ENSG00000133935_ERG28"	87.2431825015458	61.460042842556	75.2861712167528	65.6251325347415	65.2249570551005	74.2196814609752
"ENSG00000133937_GSC"	1.40714810486364	0	0	0	0	0
"ENSG00000133943_DGLUCY"	122.421885123137	129.706843607513	116.998779593602	129.596511729608	136.43574877665	139.575012287083
"ENSG00000133958_UNC79"	7.03574052431821	6.53830243005915	13.2259489975377	0.875001767129887	0.825632367786083	3.50092837080072
"ENSG00000133961_NUMB"	140.714810486364	116.381783255053	101.738069211828	152.2503074806	125.496119903485	116.931007584744
"ENSG00000133962_CATSPERB"	4.22144431459093	1.30766048601183	3.05214207635484	1.75000353425977	4.12816183893041	0
"ENSG00000133980_VRTN"	1.40714810486364	2.61532097202366	1.01738069211828	2.62500530138966	4.9537942067165	2.80074269664057
"ENSG00000133983_COX16"	45.4649552681443	50.3710819211757	50.0958252799042	48.9650988885885	36.2617735931648	41.1499120703916
"ENSG00000133985_TTC9"	53.4716279848184	35.3068331223194	54.9385573743872	21.0000424111173	27.2458681369407	23.1061272472847
"ENSG00000133997_MED6"	94.2789230258641	48.3834379824377	66.1297449876883	83.1251678773393	71.8300159973892	74.9198671351353
"ENSG00000134001_EIF2S1"	257.508103190047	205.302696303857	237.04970126356	300.125606125551	232.712739184185	252.767028371812
"ENSG00000134007_ADAM20"	1.40714810486364	0	6.10428415270969	0	4.12816183893041	3.50092837080072
"ENSG00000134013_LOXL2"	4.22144431459093	2.61532097202366	7.12166484482797	0.875001767129887	3.30252947114433	1.40037134832029
"ENSG00000134014_ELP3"	61.9145166140003	43.1527960383904	68.1645063719248	70.8313930491644	42.9328831248763	46.2122544945694
"ENSG00000134020_PEBP4"	1.40714810486364	0	1.01738069211828	0	0	0
"ENSG00000134028_ADAMDEC1"	4.22144431459093	2.61532097202366	2.03476138423656	7.0000141370391	3.30252947114433	4.20111404496086
"ENSG00000134030_CTIF"	23.9215177826819	33.9991726363076	23.3997559187205	25.3750512467667	25.5946034013686	20.3053845506441
"ENSG00000134042_MRO"	1.40714810486364	3.92298145803549	3.05214207635484	2.62500530138966	2.47689710335825	2.10055702248043
"ENSG00000134046_MBD2"	73.1717014529094	75.8443081886862	47.8168925295592	50.7501024935335	44.5841478604485	64.4170820227332
"ENSG00000134049_IER3IP1"	137.492441326227	111.281907359607	125.870339228874	146.177795216719	134.355155209829	163.437340062461
"ENSG00000134056_MRPS36"	91.4646268161368	83.6902711047571	60.0254608349786	119.875242096795	90.8195604564691	113.430079213943
"ENSG00000134057_CCNB1"	348.972730006183	260.224436716354	247.223508184742	409.500827016787	341.811800263438	392.10397752968
"ENSG00000134058_CDK7"	43.6215912507729	47.0757774964259	35.6083242241398	52.5001060277932	50.3635744349511	44.111697472089
"ENSG00000134061_CD180"	5.62859241945457	3.92298145803549	2.03476138423656	2.62500530138966	2.47689710335825	2.10055702248043
"ENSG00000134070_IRAK2"	18.2929253632274	10.4612838880946	10.1738069211828	15.750031808338	21.4664415624382	21.0055702248043
"ENSG00000134072_CAMK1"	6.6839534981023	0	0	1.64500332220419	0	1.41437506180349
"ENSG00000134077_THUMPD3"	49.8693288363675	68.5475626767402	51.9678057534018	68.1801376947608	66.0918710412759	57.4852438485477
"ENSG00000134086_VHL"	122.421885123137	152.996276863384	119.033540977839	153.12530924773	159.347046982714	202.353659832281
"ENSG00000134107_BHLHE40"	49.2501836702275	22.2302282622011	39.677846992613	27.1250547810265	37.9790889181598	27.3072412922456
"ENSG00000134108_ARL8B"	315.201175489456	232.763566510106	244.171366108388	376.250759865851	318.694093965428	368.297664608235
"ENSG00000134109_EDEM1"	75.9859976626367	62.7677033285679	59.0080801428603	73.5001484389105	58.908869441537	74.2196814609752
"ENSG00000134115_CNTN6"	0	0	3.05214207635484	0.875001767129887	1.65126473557217	2.10055702248043
"ENSG00000134121_CHL1"	2.81429620972729	6.53830243005915	3.05214207635484	6.12501236990921	6.60505894228866	2.80074269664057
"ENSG00000134138_MEIS2"	5.62859241945457	16.9995863181538	19.3302331502473	8.86376790102576	14.8613826201495	10.5027851124021
"ENSG00000134146_DPH6"	29.5501102021365	22.2302282622011	28.4866593793119	34.1250689180656	53.6661039060954	49.01299719121
"ENSG00000134152_KATNBL1"	126.643329437728	109.843480824994	98.6859271354733	109.375220891236	106.506575444405	126.733607022986
"ENSG00000134153_EMC7"	80.2074419772276	60.1523823565442	82.4078360615808	100.625203219937	86.6913986175387	111.329522191463
"ENSG00000134160_TRPM1"	4.22144431459093	0	6.10428415270969	1.75000353425977	4.9537942067165	0
"ENSG00000134183_GNAT2"	0	0	0	0	0	0
"ENSG00000134184_GSTM1"	60.9295129405957	92.8700477165602	88.4510773727634	109.445221032606	77.122319474898	113.297043935853
"ENSG00000134186_PRPF38B"	526.273391219002	383.144522401466	423.230367921205	533.751077949231	613.44484926506	581.154109552919
"ENSG00000134193_REG4"	0	1.30766048601183	2.03476138423656	0.875001767129887	0.825632367786083	1.40037134832029
"ENSG00000134198_TSPAN2"	1.40714810486364	0	4.06952276847313	1.75000353425977	4.12816183893041	2.80074269664057
"ENSG00000134200_TSHB"	0	0	0	0	0	0
"ENSG00000134201_GSTM5"	2.81429620972729	9.27131284582388	15.5150555548038	5.27626065579322	7.62058675466554	2.10055702248043
"ENSG00000134202_GSTM3"	5.62859241945457	2.61532097202366	2.03476138423656	0	7.43069131007475	2.10055702248043
"ENSG00000134207_SYT6"	2.81429620972729	1.30766048601183	1.01738069211828	0.875001767129887	2.47689710335825	1.40037134832029
"ENSG00000134215_VAV3"	73.1717014529094	49.6910984684496	71.2166484482797	57.7501166305725	54.4917362738815	75.6200528092955
"ENSG00000134216_CHIA"	8.44288862918186	3.92298145803549	1.01738069211828	0	4.12816183893041	0
"ENSG00000134222_PSRC1"	33.7715545167274	41.8451355523786	46.7995118374409	45.5000918907541	41.2816183893041	41.3109547754484
"ENSG00000134240_HMGCS2"	0	0	3.05214207635484	0	0.825632367786083	1.40037134832029
"ENSG00000134242_PTPN22"	42.2144431459093	33.9991726363076	23.3997559187205	51.6251042606633	42.9328831248763	52.5139255620107
"ENSG00000134243_SORT1"	189.964994156592	151.688616377372	177.024240428581	93.6251890828979	94.1220899276134	126.033421348826
"ENSG00000134245_WNT2B"	8.87910454168959	17.1957353910556	14.5587177042126	12.5387753229713	10.8322966653534	7.17690316014147
"ENSG00000134247_PTGFRN"	4.22144431459093	5.23064194404732	10.1738069211828	4.37500883564944	5.77942657450258	7.00185674160143
"ENSG00000134248_LAMTOR5"	157.600587744728	183.072468041656	170.919956275871	188.125379932926	230.351430612317	196.752174439
"ENSG00000134249_ADAM30"	0	0	3.05214207635484	0	4.12816183893041	1.40037134832029
"ENSG00000134250_NOTCH2"	32.9835515780038	51.3518272856846	38.0398640783025	34.5275697309453	47.754576152747	41.1219046434252
"ENSG00000134253_TRIM45"	7.03574052431821	23.5378887482129	18.3128524581291	7.87501590416898	14.8613826201495	9.802599438242
"ENSG00000134255_CEPT1"	85.8360343966822	77.8319521274241	51.86606768419	64.7501307676117	82.8934897257227	82.6219095508969
"ENSG00000134256_CD101"	9.8500367340455	11.7689443741065	9.15642622906453	6.12501236990921	7.43069131007475	1.62443076405153
"ENSG00000134258_VTCN1"	0	1.30766048601183	1.01738069211828	1.75000353425977	1.65126473557217	2.10055702248043
"ENSG00000134259_NGF"	2.81429620972729	0	1.01738069211828	0	0	0
"ENSG00000134262_AP4B1"	83.0358096680036	73.4774427090047	47.2980283765789	84.6564209698166	89.4820360206557	91.0941562082346
"ENSG00000134265_NAPG"	104.12895975991	54.9217404124969	59.0080801428603	60.3751219319622	75.1325454685335	70.7187530901745
"ENSG00000134278_SPIRE1"	15.520843596646	8.18595464243406	7.69139803241421	22.7500459453771	14.0852881944306	17.6586827023188
"ENSG00000134283_PPHLN1"	315.201175489456	293.752851577698	246.928467784028	311.50062909824	309.612137919781	315.783739046225
"ENSG00000134285_FKBP11"	31.3794027384592	39.1905847657746	38.6604663004947	35.8750724523254	46.2354125960206	53.2141112361709
"ENSG00000134287_ARF3"	404.0062923874	338.670989272204	392.708947157657	345.625698016305	322.822255804358	362.2830696672
"ENSG00000134291_TMEM106C"	112.571848389091	132.073709087195	102.755449903946	132.125266836613	134.578075949132	142.837877528669
"ENSG00000134294_SLC38A2"	607.887981301094	428.91263941188	543.281289591162	441.000890633463	377.31399207824	436.215675001769
"ENSG00000134308_YWHAQ"	666.988201705367	571.44763238717	694.871012716786	651.876316511766	596.106569541552	754.800156744634
"ENSG00000134313_KIDINS220"	109.757552179364	124.227746171124	106.82497267242	104.125210288457	104.855310708833	126.733607022986
"ENSG00000134317_GRHL1"	1.40714810486364	3.93605806289561	6.10428415270969	3.50000706851955	4.12816183893041	8.84334506464261
"ENSG00000134318_ROCK2"	115.386144598819	138.612011517254	145.485438972914	84.8751714115991	81.7376044108222	102.927294101541
"ENSG00000134321_RSAD2"	49.2501836702275	41.8451355523786	49.8516539137958	10.5000212055586	8.25632367786083	11.2029707865623
"ENSG00000134323_MYCN"	112.571848389091	86.3055920767808	87.4947395221722	37.6250759865851	47.0610449638067	39.210397752968
"ENSG00000134324_LPIN1"	258.91525129491	210.533338247905	220.771610189667	117.250236795405	120.542325696768	108.528779494822
"ENSG00000134326_CMPK2"	64.7288128237276	53.614079926485	61.0428415270969	23.625047712507	18.9895444590799	20.3053845506441
"ENSG00000134330_IAH1"	84.8651022043263	66.9914466983861	65.4786213447326	99.6802013114367	92.3800056315848	81.7746848851631
"ENSG00000134333_LDHA"	1328.34781099128	1227.84088994567	1326.60337968071	1696.5234262528	1783.9768823701	1779.80896700441
"ENSG00000134339_SAA2"	2.81429620972729	0	3.05214207635484	0	0	0.700185674160143
"ENSG00000134343_ANO3"	0	2.61532097202366	2.03476138423656	6.12501236990921	2.47689710335825	2.10055702248043
"ENSG00000134352_IL6ST"	102.721811655046	100.153716623646	91.1980052414827	82.2501661102094	83.2980495859379	101.526922753221
"ENSG00000134363_FST"	0	0	2.03476138423656	0	0.825632367786083	2.80074269664057
"ENSG00000134365_CFHR4"	1.40714810486364	0	1.01738069211828	0.875001767129887	0	0.700185674160143
"ENSG00000134369_NAV1"	70.3574052431821	73.2289872166625	97.668546443355	61.6613745296431	71.8300159973892	50.4133685395303
"ENSG00000134371_CDC73"	63.3216647188639	67.9983452726152	86.4773588300539	72.6251466717806	88.3426633531109	73.519495786815
"ENSG00000134375_TIMM17A"	143.529106696092	133.381369573207	120.050921669957	161.875326919029	149.439458569281	177.146975562516
"ENSG00000134376_CRB1"	1.40714810486364	13.0766048601183	13.2259489975377	3.50000706851955	4.16944345731972	2.80074269664057
"ENSG00000134389_CFHR5"	7.03574052431821	3.92298145803549	1.01738069211828	0.875001767129887	0.825632367786083	2.10055702248043
"ENSG00000134398_ERN2"	0	3.92298145803549	4.06952276847313	0	3.30252947114433	0
"ENSG00000134419_RPS15A"	4063.8437268462	3828.82990304264	3148.23368272542	4733.19955904173	4559.96756728254	3638.86494861026
"ENSG00000134438_RAX"	0	3.92298145803549	3.05214207635484	0	0.825632367786083	2.10055702248043
"ENSG00000134440_NARS"	365.858507264547	295.531269838674	315.388014556667	378.000763400111	322.822255804358	353.593765450872
"ENSG00000134443_GRP"	0	0	0	0	0.825632367786083	0
"ENSG00000134444_KIAA1468"	74.5788495577731	74.5366477026743	59.0080801428603	59.5001201648323	75.9581778363196	63.716896348573
"ENSG00000134452_FBH1"	61.4783007014925	90.3854927931377	85.7753661524923	65.2401317572044	58.553847523389	88.7485341997981
"ENSG00000134453_RBM17"	298.315398231092	338.684065877064	300.127304174893	436.625881797814	385.570315756101	382.301378091438
"ENSG00000134460_IL2RA"	1.40714810486364	1.30766048601183	1.01738069211828	6.12501236990921	6.60505894228866	5.60148539328114
"ENSG00000134461_ANKRD16"	28.1429620972729	22.3086878913618	15.2607103817742	23.625047712507	23.9598513131521	19.605198876484
"ENSG00000134463_ECHDC3"	19.700073468091	14.3842653461301	12.2085683054194	11.3750229726885	9.08195604564691	5.60148539328114
"ENSG00000134470_IL15RA"	4.22144431459093	10.4612838880946	9.15642622906453	16.6250335754679	9.08195604564691	16.8044561798434
"ENSG00000134480_CCNH"	127.332832009111	116.264093811312	92.5206001412365	141.085284932023	127.898710093742	135.590955801112
"ENSG00000134489_HRH4"	1.40714810486364	14.3842653461301	1.01738069211828	0.875001767129887	5.77942657450258	2.80074269664057
"ENSG00000134490_TMEM241"	23.8511603774387	18.3072468041656	14.2433296896559	20.1250406439874	15.6870149879356	23.1061272472847
"ENSG00000134504_KCTD1"	1.40714810486364	2.61532097202366	18.3128524581291	4.37500883564944	12.3844855167912	4.901299719121
"ENSG00000134508_CABLES1"	20.5162193689119	22.2302282622011	19.3302331502473	16.6250335754679	13.2101178845773	14.703899157363
"ENSG00000134516_DOCK2"	318.015471699183	320.376819072898	325.56182147785	262.500530138966	311.263402655353	347.292094383431
"ENSG00000134531_EMP1"	33.7715545167274	31.3838516642839	27.4692786871936	2.62500530138966	8.25632367786083	7.70204241576157
"ENSG00000134532_SOX5"	1.40714810486364	5.23064194404732	4.06952276847313	0	3.30252947114433	6.30167106744129
"ENSG00000134533_RERG"	1.40714810486364	3.92298145803549	1.01738069211828	0.875001767129887	3.30252947114433	0.700185674160143
"ENSG00000134538_SLCO1B1"	0	0	0	0	0	0
"ENSG00000134539_KLRD1"	5.62859241945457	13.0766048601183	34.5909435320216	4.37500883564944	8.25632367786083	8.40222808992172
"ENSG00000134545_KLRC1"	0	0	3.05214207635484	0.875001767129887	0	0
"ENSG00000134548_SPX"	2.81429620972729	3.92298145803549	1.01738069211828	0.875001767129887	0.825632367786083	0.700185674160143
"ENSG00000134551_PRH2"	0	0	0	0	0	0.700185674160143
"ENSG00000134569_LRP4"	0	7.84596291607098	9.15642622906453	0.875001767129887	3.30252947114433	2.80074269664057
