"lthsc_aavs1.genes.results"	"lthsc_aavs2.genes.results"	"lthsc_aavs3.genes.results"	"lthscr_mecom1.genes.results"	"lthscr_mecom2.genes.results"	"lthscr_mecom3.genes.results"
"ENSG00000120885_CLU"	67.3685755511056	99.9719032028465	58.5177212388548	69.5894244525278	66.6028690142256	68.754146476241
"ENSG00000120889_TNFRSF10B"	122.676002898707	111.462926559496	138.416917545753	94.31198313961	94.9654446190527	82.8097621940127
"ENSG00000120896_SORBS3"	54.3294964121819	54.0078097762504	67.520447583294	63.1798722003213	55.331614257972	80.0737724476386
"ENSG00000120899_PTK2B"	146.689640312891	196.496499398698	174.42782292351	121.781492791924	126.033121365381	137.508292952482
"ENSG00000120903_CHRNA2"	9.77930935419274	1.1491023356649	5.6267039652745	10.9878038609254	10.2465952329578	7.79686197153248
"ENSG00000120907_ADRA1A"	9.77930935419274	2.29820467132981	7.8773855513843	6.40955225220651	5.12329761647889	8.50566760530816
"ENSG00000120910_PPP3CC"	21.7317985648728	25.9237486926002	25.8828382402627	25.638209008826	29.7151261755776	32.5129144212904
"ENSG00000120913_PDLIM2"	104.312633111389	96.5245961958518	95.5526867382916	114.456290217973	97.3426547130989	95.6887605597168
"ENSG00000120915_EPHX2"	8.69271942594911	13.7892280279788	11.253407930549	6.40955225220651	7.17261666307045	11.3408901404109
"ENSG00000120925_RNF170"	44.5501870579892	51.7096051049206	42.7629501360862	31.1321109392888	51.2329761647889	40.4019211252138
"ENSG00000120937_NPPB"	0	0	0	0.915650321743787	1.02465952329578	0.70880563377568
"ENSG00000120942_UBIAD1"	86.927194259491	71.244344811224	88.9019226513371	88.8180812091473	86.0713999568454	98.5239830948195
"ENSG00000120948_TARDBP"	341.080578475678	359.669031063115	320.046921544814	411.12699446296	455.973487866621	377.084597168662
"ENSG00000120949_TNFRSF8"	33.6842877755528	37.9203770769418	22.506815861098	37.5416631914953	60.4549118744509	55.286839434503
"ENSG00000120952_PRAMEF2"	1.08658992824364	1.1491023356649	4.5013631722196	1.83130064348757	0	1.03485622531249
"ENSG00000120963_ZNF706"	182.547107944931	196.496499398698	141.792939924917	176.720512096551	183.414054669944	195.630354922088
"ENSG00000120992_LYPLA1"	344.449007253233	336.686984349817	383.741210431721	283.851599740574	345.310259350677	306.204033791094
"ENSG00000121005_CRISPLD1"	69.5417554075928	58.60421911891	60.7684028249646	65.0111728438089	53.2822952113805	54.5780338007274
"ENSG00000121022_COPS5"	129.304201460993	137.892280279788	129.414191201314	126.359744400643	148.575630877888	149.557988726668
"ENSG00000121039_RDH10"	15.962006045899	27.5784560559577	10.7132443498827	15.1540128248597	15.3698928494367	17.0113352106163
"ENSG00000121053_EPX"	3.25976978473091	8.04371634965432	2.2506815861098	0.915650321743787	0	6.37925070398112
"ENSG00000121057_AKAP1"	78.234474833542	79.2880611608783	81.0245370999528	64.0955225220651	85.0467404335496	99.2327887285952
"ENSG00000121058_COIL"	70.6283453358365	93.0772891888571	86.6512410652273	93.3963328178663	80.9481023403665	71.5893690113437
"ENSG00000121060_TRIM25"	203.19231658156	191.900090056039	243.073611299858	226.165629470715	208.005883229043	232.488247878423
"ENSG00000121064_SCPEP1"	18.4720287801418	20.6838420419683	12.3787487236039	14.6504051479006	12.2959142795493	23.3905859145974
"ENSG00000121067_SPOP"	110.832172680851	96.5245961958518	123.787487236039	136.431897939824	125.008461842085	124.040985910744
"ENSG00000121068_TBX2"	11.95248921068	28.7275583916226	10.1280671374941	18.3130064348757	11.2712547562536	24.0993915483731
"ENSG00000121073_SLC35B1"	85.8406043312474	85.0335728392028	93.4032858235567	83.3241792786846	95.2933356665074	111.282484502782
"ENSG00000121075_TBX4"	6.51953956946183	1.1491023356649	3.3760223791647	0	6.14795713977467	2.12641690132704
"ENSG00000121101_TEX14"	1.08658992824364	3.44730700699471	5.6267039652745	0.915650321743787	2.04931904659156	4.96163943642976
"ENSG00000121104_FAM117A"	71.7149352640801	55.1569121119153	79.223991831065	72.3363754177592	62.371025183014	71.610633180357
"ENSG00000121152_NCAPH"	134.737151102211	165.470736335746	172.1771413374	163.901407592138	159.846885634141	185.707076049228
"ENSG00000121207_LRAT"	11.95248921068	8.04371634965432	19.1307934819333	3.66260128697515	6.14795713977467	4.25283380265408
"ENSG00000121210_TMEM131L"	80.4076546900292	76.9898564895485	67.520447583294	86.071130243916	79.9234428170707	82.9302591517546
"ENSG00000121211_MND1"	52.1563165556946	67.7970378042293	55.1416988596901	73.252025739503	67.6275285375214	68.0453408424653
"ENSG00000121236_TRIM6"	31.5111079190655	17.2365350349735	22.506815861098	21.9756077218509	18.443871419324	28.0616150411792
"ENSG00000121270_ABCC11"	5.50901093619525	3.4932711004213	7.97866622275924	5.64040598194173	2.04931904659156	2.90610309848029
"ENSG00000121274_TENT4B"	78.234474833542	64.3497307972346	56.267039652745	79.6615779917095	72.7508261540003	40.4019211252138
"ENSG00000121281_ADCY7"	232.617171838398	222.558140371578	205.442215180103	212.522439676733	187.666391691622	208.353416048361
"ENSG00000121289_CEP89"	49.9831366992074	28.7275583916226	48.3896541013607	53.1077186611396	53.2822952113805	42.5283380265408
"ENSG00000121297_TSHZ3"	27.164748206091	25.2802513846279	23.6321566541529	16.4817057913882	18.443871419324	9.21447323908384
"ENSG00000121310_ECHDC2"	49.9831366992074	82.735368167873	56.267039652745	53.1077186611396	48.1589975949016	55.9956450682787
"ENSG00000121314_TAS2R8"	3.25976978473091	0	1.1253407930549	3.66260128697515	0	2.12641690132704
"ENSG00000121316_PLBD1"	2.17317985648728	4.59640934265961	1.1253407930549	4.57825160871893	3.07397856988733	1.41761126755136
"ENSG00000121318_TAS2R10"	4.34635971297455	2.29820467132981	1.1253407930549	2.74695096523136	2.04931904659156	2.83522253510272
"ENSG00000121335_PRB2"	0	0	1.1253407930549	0	0	2.12641690132704
"ENSG00000121350_PYROXD1"	46.1692060510722	33.5882612714851	53.0148047608164	30.5644077398076	48.9684786183052	34.5330104775511
"ENSG00000121351_IAPP"	4.34635971297455	2.29820467132981	4.5013631722196	0.915650321743787	3.07397856988733	0
"ENSG00000121361_KCNJ8"	2.17317985648728	1.1491023356649	4.05122685499764	3.66260128697515	5.12329761647889	3.5440281688784
"ENSG00000121377_TAS2R7"	1.08658992824364	1.1491023356649	0	0.915650321743787	4.09863809318311	0.70880563377568
"ENSG00000121380_BCL2L14"	4.34635971297455	9.19281868531922	6.7520447583294	2.74695096523136	3.07397856988733	7.79686197153248
"ENSG00000121381_TAS2R9"	6.51953956946183	1.1491023356649	0	0.915650321743787	0	2.12641690132704
"ENSG00000121390_PSPC1"	101.052863326658	95.3754938601869	79.8991963068979	78.7459276699657	98.3673142363947	84.3478704193059
"ENSG00000121406_ZNF549"	39.3562872009846	43.838254105616	37.1362461708117	50.3607676959083	33.250201530948	45.4982336320609
"ENSG00000121410_A1BG"	23.1769631694368	15.5128815314762	6.7970583900516	19.2286567566195	21.5178499892113	15.593723943065
"ENSG00000121413_ZSCAN18"	63.022215838131	54.0078097762504	39.9946117851712	58.5375250690803	61.3361190644853	65.2809988707401
"ENSG00000121417_ZNF211"	33.6842877755528	26.4293537202928	31.5095422055372	33.8790619045201	17.4192118960282	29.7698366185786
"ENSG00000121440_PDZRN3"	10.8658992824364	17.2365350349735	13.5040895166588	10.0721535391817	3.07397856988733	6.37925070398112
"ENSG00000121446_RGSL1"	8.69271942594911	3.44730700699471	2.2506815861098	6.40955225220651	8.19727618636622	8.50566760530816
"ENSG00000121454_LHX4"	15.0275387076095	16.4206723766515	32.0497057862036	14.302458025638	12.9824361601575	18.9109343091351
"ENSG00000121481_RNF2"	131.47738131748	144.786894293778	99.0299897888312	130.022345687618	125.008461842085	126.876208445847
"ENSG00000121486_TRMT1L"	41.2904172732582	40.2185817482716	51.7656764805254	60.4329212350899	48.1589975949016	53.160422533176
"ENSG00000121542_SEC22A"	28.2513381343346	22.9820467132981	19.1307934819333	17.7727727450469	21.5178499892113	21.2641690132704
"ENSG00000121552_CSTA"	0	5.74551167832451	4.5013631722196	0.915650321743787	3.07397856988733	0
"ENSG00000121570_DPPA4"	108.658992824364	97.6736985315167	128.288850408259	108.046737965767	131.15641898186	119.079346474314
"ENSG00000121577_POPDC2"	5.43294964121819	1.1491023356649	5.6267039652745	1.83130064348757	1.02465952329578	1.02068011263698
"ENSG00000121578_B4GALT4"	46.7233669144764	53.8814085193273	45.013631722196	45.7825160871894	36.887742838648	40.4019211252138
"ENSG00000121579_NAA50"	394.432143952441	444.702603902317	423.128138188642	459.656461515381	469.294061669466	457.888439419089
"ENSG00000121594_CD80"	4.49848230292866	3.44730700699471	7.02212654866258	2.8293594941883	5.18477718787664	2.87775087312926
"ENSG00000121621_KIF18A"	97.7930935419274	88.4808798461975	59.6430620319097	60.4329212350899	52.2576356880847	48.9075887305219
"ENSG00000121634_GJA8"	5.43294964121819	3.44730700699471	9.0027263444392	1.83130064348757	4.09863809318311	2.83522253510272
"ENSG00000121644_DESI2"	151.036000025866	150.532405972102	156.422370234631	178.551812740038	182.389395146648	161.607684500855
"ENSG00000121653_MAPK8IP1"	5.43294964121819	4.59640934265961	7.20218107555136	6.25389169751007	1.07589249946057	1.41761126755136
"ENSG00000121671_CRY2"	34.7708777037964	39.0694794126067	22.506815861098	33.8790619045201	45.0850190250142	26.9346140834758
"ENSG00000121680_PEX16"	21.7317985648728	21.8329443776332	36.0109053777568	35.7103625480077	36.887742838648	36.1490873225597
"ENSG00000121690_DEPDC7"	14.1256690671673	19.5347397063033	14.6294303097137	18.3130064348757	20.4931904659156	12.7585014079622
"ENSG00000121691_CAT"	425.943251871506	401.036715147051	479.395177841388	524.66763435919	442.652914063776	567.044507020544
"ENSG00000121716_PILRB"	128.217611532749	112.037477727328	111.870128237588	137.988503486789	146.874696069217	158.389706923513
"ENSG00000121741_ZMYM2"	168.421438877764	147.085098965108	187.931912440168	180.383113383526	143.452333261409	178.619019711471
"ENSG00000121742_GJB6"	5.43294964121819	4.59640934265961	4.5013631722196	4.57825160871893	7.17261666307045	3.5440281688784
"ENSG00000121743_GJA3"	13.0390791389237	19.5347397063033	16.8801118958235	19.2286567566195	13.3205738028451	16.3025295768406
"ENSG00000121749_TBC1D15"	45.6367769862328	57.4551167832451	77.6485147207881	58.6016205916024	50.2083166414931	53.160422533176
"ENSG00000121753_ADGRB2"	11.95248921068	8.04371634965432	11.253407930549	5.49390193046272	7.17261666307045	8.50566760530816
"ENSG00000121764_HCRTR1"	3.25976978473091	1.1491023356649	1.1253407930549	3.66260128697515	4.09863809318311	4.25283380265408
"ENSG00000121766_ZCCHC17"	64.1088057663747	70.0952424755591	65.2697659971842	73.252025739503	97.3426547130989	97.1063718272682
"ENSG00000121769_FABP3"	0	1.1491023356649	0	0	0	1.41761126755136
"ENSG00000121774_KHDRBS1"	236.876604357113	263.144434867263	245.324292885968	267.369893949186	222.351116555184	260.131667595675
"ENSG00000121775_TMEM39B"	58.6758561251565	73.5425494825538	52.8910172735803	61.3485715568337	62.5042309210425	85.7654816868573
"ENSG00000121797_CCRL2"	22.8183884931164	21.8329443776332	20.2561342749882	23.8069083653385	21.5178499892113	9.92327887285952
"ENSG00000121807_CCR2"	9.77930935419274	10.3419210209841	7.8773855513843	8.24085289569408	4.09863809318311	5.67044507020544
"ENSG00000121851_POLR3GL"	48.8965467709637	42.0341634386221	40.5122685499764	59.5172709133462	51.2329761647889	37.566698590111
"ENSG00000121853_GHSR"	0	2.29820467132981	3.3760223791647	2.74695096523136	2.04931904659156	2.83522253510272
"ENSG00000121858_TNFSF10"	187.980057586149	158.576122321757	147.419643890192	104.384136678792	121.934483272198	111.282484502782
"ENSG00000121864_ZNF639"	54.3294964121819	73.5425494825538	46.1389725152509	50.3607676959083	58.4055928278594	55.286839434503
"ENSG00000121871_SLITRK3"	10.8658992824364	9.19281868531922	21.3814750680431	10.0721535391817	9.221935709662	9.21447323908384
"ENSG00000121879_PIK3CA"	46.1040106553776	38.1157244740048	74.2612389336929	42.742557019	43.6300025019342	42.9677975194817
"ENSG00000121892_PDS5A"	395.518733880684	322.897756321838	284.71122064289	262.791642340467	289.978645092705	274.307780271188
"ENSG00000121895_TMEM156"	8.69271942594911	10.3419210209841	10.1280671374941	9.15650321743787	10.2465952329578	11.3408901404109
"ENSG00000121897_LIAS"	51.069726627451	33.6686984349817	34.8855645847019	39.565250402549	28.6904666522818	53.160422533176
"ENSG00000121898_CPXM2"	4.34635971297455	3.44730700699471	3.3760223791647	4.57825160871893	5.12329761647889	4.25283380265408
"ENSG00000121900_TMEM54"	3.25976978473091	0	1.1253407930549	0	3.36088323641015	4.25283380265408
"ENSG00000121903_ZSCAN20"	17.3854388518982	20.6838420419683	33.760223791647	17.397356113132	21.5178499892113	15.593723943065
"ENSG00000121904_CSMD2"	22.8183884931164	18.3856373706384	20.2561342749882	28.3851599740574	23.5671690358029	23.3905859145974
"ENSG00000121905_HPCA"	5.43294964121819	2.29820467132981	5.6267039652745	1.83130064348757	2.78707390336452	1.41761126755136
"ENSG00000121931_LRIF1"	98.9340129665833	96.2717936820056	78.8076157376347	63.7017928837152	87.8235677416811	77.1960215745093
"ENSG00000121933_TMIGD3"	2.96639050410513	1.47085098965108	3.3760223791647	2.74695096523136	2.04931904659156	1.41761126755136
"ENSG00000121940_CLCC1"	107.322487212624	75.5190054998974	99.3113249870949	112.707398103443	115.694306775326	74.3111826450423
"ENSG00000121957_GPSM2"	140.420016426925	101.442754192498	133.634219175269	129.024286836917	98.4595335934913	126.989617347251
"ENSG00000121964_GTDC1"	77.9084978550689	75.8407541538836	65.2697659971842	58.6016205916024	54.3069547346762	65.2101183073626
"ENSG00000121966_CXCR4"	33.6842877755528	40.2185817482716	54.0163580666352	48.5294670524207	47.1343380716058	43.2371436603165
"ENSG00000121988_ZRANB3"	35.8574676320401	28.7275583916226	29.2588606194274	31.1321109392888	28.6904666522818	28.3522253510272
"ENSG00000121989_ACVR2A"	32.0326710846225	17.8225772261626	16.643790329282	20.2541851169726	17.1425538247384	17.429530534544
"ENSG00000122008_POLK"	86.927194259491	67.3259058466067	77.6485147207881	57.6859702698586	54.1635024014148	71.5893690113437
"ENSG00000122012_SV2C"	11.95248921068	25.2802513846279	20.2561342749882	21.9756077218509	24.5918285590987	24.0993915483731
"ENSG00000122025_FLT3"	45.6367769862328	34.4730700699471	48.3896541013607	45.7825160871894	37.9124023619438	46.0723661954192
"ENSG00000122026_RPL21"	1544.51152170335	1706.08372878504	1424.35509517752	1622.29430104634	1831.95802191482	1912.15913434933
"ENSG00000122033_MTIF3"	49.7332210157113	33.7950996919048	38.1490528845611	51.2672615144346	47.5032154999923	64.3595515468317
"ENSG00000122034_GTF3A"	426.193167555002	410.907504210413	393.981811648521	540.242846332052	583.687050850207	575.691935752607
"ENSG00000122035_RASL11A"	2.17317985648728	4.59640934265961	1.1253407930549	5.49390193046272	2.04931904659156	6.37925070398112
"ENSG00000122042_UBL3"	46.7233669144764	37.9203770769418	49.5149948944156	33.8790619045201	45.0850190250142	41.1107267589894
"ENSG00000122043_LINC00544"	1.08658992824364	1.1491023356649	0	0.915650321743787	3.07397856988733	4.25283380265408
"ENSG00000122068_FYTTD1"	233.616834572382	259.697127860268	247.574974472078	260.044691375236	248.992264160874	278.390500721736
"ENSG00000122085_MTERF4"	59.1539556935837	55.6969902096778	51.6869026250116	64.9287643148519	61.4283384215819	60.4965608427543
"ENSG00000122121_XPNPEP2"	2.17317985648728	8.04371634965432	2.2506815861098	5.49390193046272	4.09863809318311	3.5440281688784
"ENSG00000122122_SASH3"	229.270474859408	244.758797496624	210.438728301266	290.26115199278	287.929326046114	287.775087312926
"ENSG00000122126_OCRL"	49.9831366992074	22.9820467132981	48.3896541013607	50.3607676959083	60.4549118744509	56.7044507020544
"ENSG00000122133_PAEP"	0	0	1.1253407930549	0	0	0
"ENSG00000122136_OBP2A"	0	1.1491023356649	0	0	0	0
"ENSG00000122140_MRPS2"	107.539805198273	107.981146482431	137.291576752698	154.70827836183	159.80589925321	175.670388274965
"ENSG00000122145_TBX22"	4.34635971297455	2.29820467132981	2.2506815861098	2.74695096523136	1.02465952329578	2.12641690132704
"ENSG00000122176_FMOD"	8.69271942594911	9.19281868531922	4.5013631722196	13.7347548261568	12.2959142795493	3.5440281688784
"ENSG00000122180_MYOG"	4.34635971297455	2.29820467132981	3.3760223791647	0.915650321743787	0	2.83522253510272
"ENSG00000122188_LAX1"	18.4720287801418	25.2802513846279	40.5122685499764	7.3252025739503	15.3698928494367	14.8849183092893
"ENSG00000122194_PLG"	4.5093482022111	12.6401256923139	6.7520447583294	5.78691003342073	3.07397856988733	10.6320845066352
"ENSG00000122203_KIAA1191"	74.974705048811	59.7533214545749	69.7711291694038	64.0955225220651	72.7508261540003	72.2981746451194
"ENSG00000122218_COPA"	296.639050410513	324.046858657503	273.457812712341	237.153433331641	259.238859393832	276.434197172515
"ENSG00000122223_CD244"	85.8406043312474	54.0078097762504	47.2643133083058	54.0233689828834	60.4549118744509	61.6660901384842
"ENSG00000122224_LY9"	15.2122589954109	26.4293537202928	20.2561342749882	15.5660554696444	12.2959142795493	14.1761126755136
"ENSG00000122254_HS3ST2"	3.25976978473091	9.19281868531922	7.8773855513843	7.3252025739503	7.17261666307045	2.83522253510272
"ENSG00000122257_RBBP6"	269.474302204422	233.267774139975	201.436001956827	187.708315957476	228.499073694959	228.944219709545
"ENSG00000122299_ZC3H7A"	128.217611532749	149.383303636437	131.664872787423	108.046737965767	116.811185655719	116.244123939212
"ENSG00000122304_PRM2"	2.17317985648728	1.1491023356649	2.2506815861098	0	1.02465952329578	0
"ENSG00000122335_SERAC1"	35.8574676320401	35.622172405612	43.8882909291411	39.3729638349828	59.4302523511551	45.3635605616435
"ENSG00000122359_ANXA11"	208.625266222779	213.733034433672	240.822929713749	220.671727540253	234.647030834733	221.147357738012
"ENSG00000122367_LDB3"	6.51953956946183	9.19281868531922	6.7520447583294	11.9034541826692	4.09863809318311	6.37925070398112
"ENSG00000122375_OPN4"	3.25976978473091	1.1491023356649	1.1253407930549	1.83130064348757	3.07397856988733	2.83522253510272
"ENSG00000122376_SHLD2"	107.148632824105	94.1574453843821	110.90233515556	147.41970180075	133.779547361497	109.595527094396
"ENSG00000122378_FAM213A"	117.351712250313	133.295870937129	130.539531994368	140.094499226799	147.550971354592	157.354850698201
"ENSG00000122386_ZNF205"	4.34635971297455	6.89461401398942	14.6294303097137	10.9878038609254	7.78741237704791	7.0880563377568
"ENSG00000122390_NAA60"	88.0137841877347	91.9281868531922	93.4032858235567	106.215437322279	115.786526132423	111.991290136557
"ENSG00000122406_RPL5"	4119.26241797163	5108.79407413259	3853.81957307995	3873.20086097622	4273.85487166669	4641.07500049837
"ENSG00000122417_ODF2L"	72.8015251923238	83.8844705035379	70.8964699624587	70.5050747742716	54.3069547346762	61.6660901384842
"ENSG00000122420_PTGFR"	2.17317985648728	10.3419210209841	7.8773855513843	10.9878038609254	7.17261666307045	4.96163943642976
"ENSG00000122432_SPATA1"	6.50867367017939	2.390132858183	2.31820203369309	2.80188998453599	3.07397856988733	4.25283380265408
"ENSG00000122435_TRMT13"	49.9831366992074	47.113195762261	45.7225964218206	51.1207574629556	33.5780925784027	48.8792365051709
"ENSG00000122477_LRRC39"	1.08658992824364	0	2.66705767954011	2.9026115199278	4.33430978354114	0.737157859126707
"ENSG00000122481_RWDD3"	28.7403036020442	30.9453258994558	20.2561342749882	28.6598550705805	15.3698928494367	22.6038116611064
"ENSG00000122482_ZNF644"	184.720287801418	167.768941007076	159.798392613796	153.829254052956	159.846885634141	142.469932388912
"ENSG00000122483_CCDC18"	99.9662733984147	147.085098965108	138.867053862975	91.7298492322926	116.811185655719	120.964769460158
"ENSG00000122484_RPAP2"	153.209179882353	135.594075608459	177.803845302674	147.41970180075	142.427673738113	131.129042248501
"ENSG00000122490_PQLC1"	45.6367769862328	50.5605027692557	50.6403356874705	46.6981664089331	37.9124023619438	60.2484788709328
"ENSG00000122507_BBS9"	10.8658992824364	12.6401256923139	10.1280671374941	8.24085289569408	10.2465952329578	7.0880563377568
"ENSG00000122512_PMS2"	33.6842877755528	37.9203770769418	30.3842014124823	32.0477612610325	37.9124023619438	50.3251999980733
"ENSG00000122515_ZMIZ2"	78.234474833542	86.1826751748677	87.7765818582822	93.3963328178663	78.8987832937749	108.624463376123
"ENSG00000122543_OCM"	3.25976978473091	0	1.1253407930549	0	0	0
"ENSG00000122545_SEPT7"	425.932385972224	436.53248629574	424.253478981697	423.021292142412	452.858522915802	426.623022913244
"ENSG00000122547_EEPD1"	32.5976978473091	39.0694794126067	41.6376093430313	27.4695096523136	40.9863809318311	41.8195323927651
"ENSG00000122548_KIAA0087"	35.8574676320401	35.622172405612	29.2588606194274	16.4817057913882	14.3452333261409	21.2641690132704
"ENSG00000122550_KLHL7"	61.9356259098874	51.7096051049206	66.3951067902391	92.4806824961225	66.6028690142256	64.5013126735869
"ENSG00000122557_HERPUD2"	39.117237416771	32.1748653986173	41.6376093430313	50.3607676959083	31.7644452221691	51.4380248431011
"ENSG00000122565_CBX3"	731.275021707968	828.502784014395	721.343448348191	789.894906555495	887.355147174144	803.020078617143
"ENSG00000122566_HNRNPA2B1"	2171.00667663079	1959.21948230866	2025.61342749882	2179.55908685961	2252.20163220412	2314.3070987283
"ENSG00000122574_WIPF3"	10.8658992824364	17.2365350349735	20.2561342749882	11.9034541826692	17.4192118960282	11.3408901404109
"ENSG00000122584_NXPH1"	5.43294964121819	4.59640934265961	4.5013631722196	6.40955225220651	6.14795713977467	1.41761126755136
"ENSG00000122585_NPY"	0	0	0	0	0	2.12641690132704
"ENSG00000122591_FAM126A"	136.910330958698	124.10305225181	94.5286266166116	100.309492747032	95.2933356665074	91.4359267570627
"ENSG00000122592_HOXA7"	58.1542929595995	89.8138385555688	106.119636785077	76.8322184975212	68.5394755132546	85.1559088418102
"ENSG00000122641_INHBA"	14.1256690671673	16.0874326993086	24.7574974472078	21.0599574001071	12.2959142795493	12.7585014079622
"ENSG00000122642_FKBP9"	68.4551654793492	57.4551167832451	65.2697659971842	44.8668657654456	34.8384237920565	47.4899774629706
"ENSG00000122643_NT5C3A"	70.6283453358365	83.8844705035379	91.1526042374469	73.252025739503	91.1946975733242	67.3365352086896
"ENSG00000122644_ARL4A"	64.1088057663747	48.2622980979259	41.6376093430313	73.252025739503	48.1589975949016	53.8692281669517
"ENSG00000122674_CCZ1"	47.831688641285	73.209309805211	76.6919750466915	76.5300538913457	94.0534976433195	93.030739433058
"ENSG00000122678_POLM"	36.9440575602837	37.9203770769418	38.2615869638666	43.9512154437018	51.2329761647889	51.034005631849
"ENSG00000122679_RAMP3"	3.25976978473091	1.1491023356649	6.7520447583294	1.83130064348757	7.17261666307045	4.96163943642976
"ENSG00000122687_MRM2"	74.974705048811	66.6479354685644	57.3923804457999	75.0833263829905	66.6028690142256	70.880563377568
"ENSG00000122691_TWIST1"	0	3.44730700699471	3.3760223791647	5.49390193046272	3.07397856988733	1.41761126755136
"ENSG00000122692_SMU1"	151.036000025866	129.848563930134	123.787487236039	118.118891504949	129.107099935268	160.898878867079
"ENSG00000122694_GLIPR2"	46.7233669144764	64.3497307972346	63.0190844110744	45.7825160871894	35.8630833153522	46.0723661954192
"ENSG00000122696_SLC25A51"	32.9345407250647	22.4074955454656	24.80251107893	27.7991437681414	13.9353695168226	23.5961395483924
"ENSG00000122705_CLTA"	310.764719477681	305.661221286864	310.594058883152	353.715719289625	421.135064074565	377.793402802437
"ENSG00000122707_RECK"	51.069726627451	26.4293537202928	30.3842014124823	23.8069083653385	32.7891047454649	32.6050591536813
"ENSG00000122711_SPINK4"	0	0	0	0	0	0.70880563377568
"ENSG00000122728_TAF1L"	19.2109099313475	5.87191293524765	17.3977686606288	9.33047677856919	5.41020228300171	7.08096828141904
"ENSG00000122729_ACO1"	88.0137841877347	94.226391524522	90.027263444392	75.0833263829905	80.9481023403665	71.5893690113437
"ENSG00000122733_PHF24"	10.8658992824364	9.19281868531922	11.253407930549	10.9878038609254	9.221935709662	5.67044507020544
"ENSG00000122735_DNAI1"	4.34635971297455	1.1491023356649	1.1253407930549	0.915650321743787	1.02465952329578	0.70880563377568
"ENSG00000122741_DCAF10"	102.139453254902	97.6736985315167	94.5286266166116	86.9867805656598	114.761866609127	91.4359267570627
"ENSG00000122756_CNTFR"	0	1.1491023356649	1.1253407930549	1.83130064348757	0	2.83522253510272
"ENSG00000122778_KIAA1549"	78.234474833542	49.4114004335908	67.520447583294	90.6493818526349	60.4549118744509	58.1220619696058
"ENSG00000122779_TRIM24"	206.452086366291	221.776750783326	200.310661163772	126.359744400643	172.142799913691	138.217098586258
"ENSG00000122783_CYREN"	95.1852777141427	100.603909487462	79.6178611086342	113.055345225705	142.642852238005	87.1830929544086
"ENSG00000122786_CALD1"	17.3854388518982	19.5347397063033	27.0081790333176	11.9034541826692	25.6164880823945	14.8849183092893
"ENSG00000122787_AKR1D1"	8.69271942594911	3.44730700699471	4.5013631722196	7.3252025739503	6.14795713977467	4.96163943642976
"ENSG00000122824_NUDT10"	22.4924115146433	22.7062621527385	21.4715023314875	31.9378832224233	31.9181441506635	28.8696534636834
"ENSG00000122852_SFTPA1"	1.29304201460993	3.76905566098088	6.2006277697325	2.74695096523136	5.86105247325185	4.74899774629706
"ENSG00000122859_NEUROG3"	3.25976978473091	2.29820467132981	4.5013631722196	5.49390193046272	4.09863809318311	2.83522253510272
"ENSG00000122861_PLAU"	32.3803798616604	22.9820467132981	32.3535478003284	44.583014165705	32.768611554999	34.9299416324655
"ENSG00000122862_SRGN"	1024.65430233375	826.204579343065	405.122685499764	102.552836035304	154.723588017662	150.266794360444
"ENSG00000122863_CHST3"	11.95248921068	16.0874326993086	16.8801118958235	10.9878038609254	14.3452333261409	16.3025295768406
"ENSG00000122870_BICC1"	28.2513381343346	42.5167864196014	23.6321566541529	25.638209008826	39.9617214085353	32.6050591536813
"ENSG00000122873_CISD1"	64.1088057663747	56.3060144475802	86.6512410652273	70.5050747742716	88.1207190034369	64.5013126735869
"ENSG00000122877_EGR2"	18.4720287801418	16.0874326993086	20.2561342749882	12.819104504413	8.19727618636622	3.5440281688784
"ENSG00000122882_ECD"	79.3210647617856	103.419210209841	90.027263444392	90.6493818526349	100.416633282986	75.8422028139978
"ENSG00000122884_P4HA1"	72.8015251923238	88.4808798461975	86.6512410652273	80.5772283134532	80.9481023403665	90.0183154895114
"ENSG00000122912_SLC25A16"	29.3379280625782	57.4551167832451	40.5122685499764	39.3729638349828	38.9370618852396	34.0226704212326
"ENSG00000122952_ZWINT"	228.183884931164	230.969569468645	250.950996851243	264.622942983954	251.041583207466	314.000895762626
"ENSG00000122958_VPS26A"	105.399223039633	97.6736985315167	114.7847608916	107.131087644023	89.1453785267327	133.964264783604
"ENSG00000122965_RBM19"	73.8881151205674	88.4808798461975	79.7416485958702	94.31198313961	103.490611852874	89.3095098557357
"ENSG00000122966_CIT"	132.563971245724	124.10305225181	138.416917545753	120.86584247018	113.737207085831	103.485622531249
"ENSG00000122970_IFT81"	32.5976978473091	31.0257630629524	24.7574974472078	21.9756077218509	45.0850190250142	35.440281688784
"ENSG00000122971_ACADS"	19.5586187083855	41.3676840839365	25.8828382402627	35.7103625480077	33.8137642687607	25.5170028159245
"ENSG00000122986_HVCN1"	18.4720287801418	25.6594551553973	22.506815861098	11.9034541826692	19.1303932999322	8.89551070388478
"ENSG00000123064_DDX54"	152.122589954109	182.70727137072	148.364930156358	188.321801673045	182.389395146648	213.208734639725
"ENSG00000123066_MED13L"	128.217611532749	149.383303636437	135.828633721726	107.753729862809	105.539930899465	120.333932446097
"ENSG00000123080_CDKN2C"	14.1256690671673	21.8329443776332	22.506815861098	31.1321109392888	26.6411476056902	29.7698366185786
