"lthsc_aavs1.genes.results"	"lthsc_aavs2.genes.results"	"lthsc_aavs3.genes.results"	"lthsc_mecom1.genes.results"	"lthsc_mecom2.genes.results"	"lthsc_mecom3.genes.results"
"ENSG00000130844_ZNF331"	39.8297846942828	53.9815641446972	67.5673548096809	51.3337227084301	52.7969030984609	46.3831615814879
"ENSG00000130856_ZNF236"	26.5531897961885	46.5358311592217	35.6098221294264	46.0955877381821	40.1256463548303	55.4335345729978
"ENSG00000130876_SLC7A10"	5.3106379592377	5.5842997391066	10.9568683475158	6.28576196429756	6.3356283718153	5.65648311969365
"ENSG00000130881_LRP3"	19.4723391838716	37.2286649273774	36.5228944917194	20.9525398809919	38.0137702308918	21.4946358548359
"ENSG00000130921_C12orf65"	59.3021238781544	53.9815641446972	51.1320522884072	62.8576196429756	63.356283718153	66.7465008123851
"ENSG00000130935_NOL11"	168.170202042527	144.261076593587	166.179169937323	115.238969345455	120.376939064491	147.068561112035
"ENSG00000130939_UBE4B"	96.4765895928183	94.0023789416278	98.6757301930029	55.5242306846285	84.4750449575374	87.1098400432822
"ENSG00000130940_CASZ1"	23.0304666165608	29.4944097887147	27.1091184364787	29.9307032199969	22.1113430176354	27.2642486369234
"ENSG00000130943_PKDREJ"	15.9319138777131	15.8221825941354	7.30457889834388	9.42864294644634	21.1187612393843	20.3633392308971
"ENSG00000130948_HSD17B3"	2.65531897961885	0	0	0	0	0
"ENSG00000130950_NUTM2F"	6.28425491843128	7.77148380359002	3.96273405235155	0	3.6429863137938	0.825846535475273
"ENSG00000130956_HABP4"	6.9303825368052	8.23684211518224	3.26879905700889	8.31815833275378	3.16781418590765	1.02947992778424
"ENSG00000130957_FBP2"	0	0.930716623184434	0	1.04762699404959	1.05593806196922	0
"ENSG00000130958_SLC35D2"	4.30161674698254	1.86143324636887	2.73921708687896	9.42864294644634	10.7600088514663	4.52518649575492
"ENSG00000130962_PRRG1"	16.8170202042527	9.30716623184434	11.8699407098088	20.9525398809919	24.286575425292	11.3129662393873
"ENSG00000130985_UBA1"	462.02550245368	488.626227171828	432.796299726875	410.669781667441	487.843384629778	471.75069218245
"ENSG00000130988_RGN"	0.885106326539617	2.7921498695533	0.913072362292985	6.28576196429756	2.11187612393843	6.78777974363238
"ENSG00000130997_POLN"	8.85106326539617	5.5842997391066	12.7830130721018	19.9572942366448	4.22375224787687	11.3129662393873
"ENSG00000131007_TTTY9B"	0	0	0	0	0	0
"ENSG00000131013_PPIL4"	38.9446783677432	60.4965805069882	47.4797628392352	51.3337227084301	48.573150850584	48.6457548293654
"ENSG00000131015_ULBP2"	3.54042530615847	1.86143324636887	0.913072362292985	1.04762699404959	0	3.39388987181619
"ENSG00000131016_AKAP12"	104.442546531675	107.963128289394	50.2189799261142	78.5720245537195	91.8666113913219	66.7465008123851
"ENSG00000131018_SYNE1"	93.8212706131994	108.893844912579	95.8725980407634	93.2388024704138	106.649744258891	78.0594670517724
"ENSG00000131019_ULBP3"	0	0	1.82614472458597	0	0	1.13129662393873
"ENSG00000131023_LATS1"	98.2468022458975	110.755278158948	98.5022464441672	96.3816834525626	104.537868134953	122.100844621707
"ENSG00000131037_EPS8L1"	7.96595693885655	5.5842997391066	9.13072362292985	8.38101595239675	12.6712567436306	5.65648311969365
"ENSG00000131042_LILRB2"	12.3914885715546	12.0993161013976	14.1069679974266	8.5172074616232	14.1073325079087	14.0167651706009
"ENSG00000131043_AAR2"	91.1659516335806	111.685994782132	83.0895849686616	72.286262589422	68.6359740279991	93.8976197869146
"ENSG00000131044_TTLL9"	2.67302110614964	16.8180493809427	9.13072362292985	12.5715239285951	4.22375224787687	7.91907636757111
"ENSG00000131050_BPIFA2"	1.77021265307923	0	0.913072362292985	1.04762699404959	0	0
"ENSG00000131051_RBM39"	462.02550245368	465.358311592217	462.927687682543	402.288765715044	481.507756257963	431.024013720656
"ENSG00000131055_COX4I2"	0	0	0	0	0	0
"ENSG00000131059_BPIFA3"	5.3106379592377	1.86143324636887	0.913072362292985	2.09525398809919	1.05593806196922	3.39388987181619
"ENSG00000131061_ZNF341"	26.5531897961885	19.5450490868731	23.7398814196176	17.8096588988431	14.1706887916269	16.969449359081
"ENSG00000131067_GGT7"	4.42553163269809	13.9607493477665	10.0437959852228	5.23813497024797	7.39156643378452	9.05037299150984
"ENSG00000131068_DEFB118"	0	1.86143324636887	0	7.33338895834716	5.27969030984609	1.13129662393873
"ENSG00000131069_ACSS2"	60.187230204694	59.5658638838038	45.6536181146493	49.2384687203309	55.9647172843685	55.4335345729978
"ENSG00000131080_EDA2R"	17.7021265307923	18.6143324636887	23.7398814196176	33.524063809587	23.2306373633228	15.8381527351422
"ENSG00000131089_ARHGEF9"	34.5191467350451	25.1293488259797	31.0444603179615	32.4764368155374	26.3984515492304	32.8076020942232
"ENSG00000131094_C1QL1"	0.885106326539617	2.7921498695533	0	1.04762699404959	2.11187612393843	2.26259324787746
"ENSG00000131095_GFAP"	18.6049349838628	9.30716623184434	10.0437959852228	19.5068146292034	12.7346130273488	18.8587147210586
"ENSG00000131096_PYY"	0.885106326539617	0	0	0	0	0
"ENSG00000131097_HIGD1B"	0	0.930716623184434	0.913072362292985	1.04762699404959	0	0
"ENSG00000131100_ATP6V1E1"	100.017014898977	84.6952127097835	103.49675226591	86.9530405061163	114.041310692675	114.260959017812
"ENSG00000131115_ZNF227"	33.6340404085055	22.3371989564264	52.7938439877804	28.285928839339	7.10646315705283	38.4640852139168
"ENSG00000131116_ZNF428"	15.7106372960782	14.7425513112414	16.5540019283718	10.1934106521025	20.0311450355561	12.0143701462293
"ENSG00000131126_TEX101"	0.885106326539617	0	1.82614472458597	2.09525398809919	1.05593806196922	3.39388987181619
"ENSG00000131127_ZNF141"	67.6663786639537	58.9329765800384	58.966213156881	32.10976736762	61.2444075942146	50.3992645964704
"ENSG00000131142_CCL25"	0	0.930716623184434	0	1.04762699404959	0	0
"ENSG00000131143_COX4I1"	335.455297758515	360.187333172376	273.921708687895	273.430645446944	326.284861148488	316.763054702844
"ENSG00000131148_EMC8"	75.2340377558675	89.3487958257057	83.0895849686616	84.8577865180171	90.8106733293527	98.4228062826695
"ENSG00000131149_GSE1"	221.276581634904	221.510556317895	172.570676473374	246.192343601655	212.243550455813	219.471545044114
"ENSG00000131152_AC010531.1"	0	0	0	4.16955543631738	0	2.19471545044114
"ENSG00000131153_GINS2"	106.212759184754	117.270294521239	124.177841271846	130.953374256199	147.83132867569	135.755594872648
"ENSG00000131165_CHMP1A"	88.5106326539617	90.2795124488901	97.6987427653494	95.334056458513	100.314115887076	88.2411366672209
"ENSG00000131171_SH3BGRL"	250.485090410712	284.799286694437	203.615136791336	224.192176726613	267.152329678212	276.03637624105
"ENSG00000131174_COX7B"	177.021265307923	177.766875028227	129.656275445604	124.667612291902	115.097248754645	126.705221881138
"ENSG00000131183_SLC34A1"	6.19574428577732	3.72286649273774	5.47843417375791	9.42864294644634	2.11187612393843	5.65648311969365
"ENSG00000131187_F12"	15.9319138777131	17.6836158405042	10.9568683475158	13.6191509226447	6.3356283718153	13.5755594872648
"ENSG00000131188_PRR7"	7.08085061231694	3.72286649273774	10.9568683475158	3.14288098214878	7.39156643378452	9.05037299150984
"ENSG00000131196_NFATC1"	58.4170175516147	73.5266132315703	78.5242231571967	82.7625325299179	71.8037882139068	58.827424444814
"ENSG00000131203_IDO1"	5.3106379592377	2.7921498695533	2.73921708687896	1.04762699404959	2.11187612393843	4.52518649575492
"ENSG00000131233_GJA9"	0	1.8893547450644	4.01751839408913	0	2.1646730270369	2.28521918035623
"ENSG00000131236_CAP1"	356.998785746489	249.394826348501	353.212912629418	383.714339110545	341.205265964113	304.318791839518
"ENSG00000131238_PPT1"	243.103303647371	323.92661353311	276.807017352741	231.242706396567	249.064110676679	255.673037010153
"ENSG00000131242_RAB11FIP4"	32.7489340819658	39.0900981737462	41.0882563031843	26.1906748512398	35.9018941069534	37.3327885899781
"ENSG00000131263_RLIM"	130.995736327863	108.893844912579	113.22097292433	100.572191428761	109.817558444799	143.674671240219
"ENSG00000131264_CDX4"	1.77021265307923	1.86143324636887	2.73921708687896	0	0	1.13129662393873
"ENSG00000131269_ABCB7"	60.187230204694	64.2194469997259	65.7412100850949	35.6193177976862	68.6359740279991	48.6457548293654
"ENSG00000131323_TRAF3"	70.8085061231694	64.2194469997259	74.8719337080248	72.286262589422	69.6919120899683	53.1709413251203
"ENSG00000131351_HAUS8"	30.093615102347	33.5057984346396	35.6098221294264	51.3337227084301	29.9041659149682	36.2014919660394
"ENSG00000131355_ADGRE3"	5.3106379592377	6.51501636229104	1.82614472458597	2.14763533780167	2.7032014386412	0
"ENSG00000131368_MRPS25"	91.0066324948034	118.415075967756	113.202711477084	109.257019209432	149.56306709732	105.493410182287
"ENSG00000131370_SH3BP5"	71.1094422741928	73.2846269095423	66.8460276434694	45.5403454313358	49.8719546668061	56.3725107708669
"ENSG00000131373_HACL1"	36.2893593881243	25.2596491532255	32.797559253564	21.2039703595638	34.8459560449842	19.2320426069584
"ENSG00000131374_TBC1D5"	133.651055307482	154.498959448616	147.004650329171	148.763033155042	125.656629374337	157.250230727483
"ENSG00000131375_CAPN7"	52.2212732658374	49.327981028775	43.8274733900633	25.1430478571903	69.6919120899683	52.0396447011816
"ENSG00000131378_RFTN1"	112.408503470531	136.815343608112	108.655611112865	151.905914137191	104.537868134953	116.523552265689
"ENSG00000131379_C3orf20"	0	1.86143324636887	0.913072362292985	2.09525398809919	3.16781418590765	5.65648311969365
"ENSG00000131381_RBSN"	32.7489340819658	31.6443651882708	56.6104864621651	28.285928839339	25.3425134872612	48.6457548293654
"ENSG00000131386_GALNT15"	3.54042530615847	6.51501636229104	3.65228944917194	7.33338895834716	6.3356283718153	10.1816696154486
"ENSG00000131389_SLC6A6"	94.5116535479003	93.0716623184434	87.6549467801266	132.849579115429	68.4459051768447	86.4650009676371
"ENSG00000131398_KCNC3"	7.08085061231694	3.72286649273774	7.30457889834388	2.09525398809919	5.27969030984609	7.91907636757111
"ENSG00000131400_NAPSA"	7.08085061231694	5.5842997391066	4.56536181146492	5.23813497024797	3.16781418590765	1.13129662393873
"ENSG00000131408_NR1H2"	53.9914859189166	40.9515314201151	42.0013286654773	48.1908417262813	49.6290889125532	56.5648311969365
"ENSG00000131409_LRRC4B"	2.65531897961885	9.30716623184434	10.9568683475158	2.09525398809919	8.44750449575374	5.65648311969365
"ENSG00000131435_PDLIM4"	10.6212759184754	6.51501636229104	6.39150653605089	14.6667779166943	16.8950089915075	12.444262863326
"ENSG00000131437_KIF3A"	26.5531897961885	32.5750818114552	11.8699407098088	23.0477938690911	20.0628231774151	26.0198223505908
"ENSG00000131446_MGAT1"	119.489354082848	118.201011144423	144.265433242292	181.23946997058	158.390709295383	153.856340855667
"ENSG00000131459_GFPT2"	4.42553163269809	4.65358311592217	3.65228944917194	2.09525398809919	9.50344255772296	0
"ENSG00000131462_TUBG1"	107.602376117421	132.803954962187	119.384211369808	147.830645130338	118.983100822691	171.018110640818
"ENSG00000131467_PSME3"	282.348918166138	299.690752665388	308.618458455029	300.668947292233	329.452675334396	288.480639104376
"ENSG00000131469_RPL27"	598.331876740781	594.727922214853	462.927687682543	541.62315592364	484.675570443871	481.932361797899
"ENSG00000131470_PSMC3IP"	23.0924240594186	11.8666369456015	29.547021643801	31.6069064104762	22.5231588618034	11.742858956484
"ENSG00000131471_AOC3"	11.506382245015	8.37644960865991	4.56536181146492	10.4762699404959	5.27969030984609	7.91907636757111
"ENSG00000131473_ACLY"	363.778700207783	354.603033433269	343.315208222162	400.193511726945	399.672556455349	339.388987181619
"ENSG00000131475_VPS25"	46.9106353065997	75.3880464779392	56.6104864621651	68.0957546132236	64.4122217801223	50.9083480772428
"ENSG00000131477_RAMP2"	0	5.5842997391066	0	2.61906748512398	0	0
"ENSG00000131480_AOC2"	9.73616959193579	2.7921498695533	5.47843417375791	4.19050797619837	5.27969030984609	4.52518649575492
"ENSG00000131482_G6PC"	0	2.7921498695533	0	1.04762699404959	1.05593806196922	3.39388987181619
"ENSG00000131484_AC091132.1"	1.77021265307923	1.86143324636887	0.913072362292985	1.04762699404959	2.11187612393843	1.31230408376893
"ENSG00000131495_NDUFA2"	72.5787187762486	69.8037467388325	51.1320522884072	63.9052466370252	50.6850269745224	44.1205683336105
"ENSG00000131503_ANKHD1"	237.518282726906	222.338894112529	281.180633968125	133.404821422275	278.482545083142	250.650079999865
"ENSG00000131504_DIAPH1"	222.161687961444	247.570621767059	223.702728761781	257.7162405362	227.026683323382	196.845612565339
"ENSG00000131507_NDFIP1"	110.638290817452	103.309545173472	121.438624184967	102.66744541686	123.544753250398	107.473179274179
"ENSG00000131508_UBE2D2"	169.984670011934	169.920933894782	207.157857557032	179.888031148256	193.036037108593	164.728101411718
"ENSG00000131538_TTTY6"	0	0	0	0	0	0
"ENSG00000131548_TTTY6B"	0	0	0	0	0	0
"ENSG00000131558_EXOC4"	62.8425491843128	80.0416295938613	73.9588613457318	83.8101595239675	86.5869210814758	83.715950171466
"ENSG00000131584_ACAP3"	47.7957416331393	43.827445785755	46.6214748186798	47.1432147322317	44.4127548864253	52.0396447011816
"ENSG00000131591_C1orf159"	29.2085087758074	30.7136485650863	37.4359668540124	28.285928839339	43.2934605407379	44.1205683336105
"ENSG00000131620_ANO1"	1.83217009593701	2.7921498695533	2.73921708687896	4.19050797619837	1.05593806196922	0
"ENSG00000131626_PPFIA1"	39.8297846942828	46.5358311592217	43.8274733900633	39.8098257738846	57.0206553463377	55.1620233832525
"ENSG00000131634_TMEM204"	13.2765948980943	18.6143324636887	19.1745196081527	22.0001668750415	17.9509470534767	16.969449359081
"ENSG00000131650_KREMEN2"	2.65531897961885	1.86143324636887	1.82614472458597	5.02860957143805	3.51627374635749	3.15631758078906
"ENSG00000131652_THOC6"	49.5659542862186	39.0900981737462	47.1875796833015	45.8022521798482	36.6938476534303	48.6457548293654
"ENSG00000131653_TRAF7"	134.013948901363	114.022093506325	150.036050571983	145.023004786285	124.315588035636	140.009270178657
"ENSG00000131668_BARX1"	1.77021265307923	1.86143324636887	0.913072362292985	2.09525398809919	2.11187612393843	2.26259324787746
"ENSG00000131669_NINJ1"	46.0255289800601	40.9515314201151	31.0444603179615	24.0954208631407	35.9018941069534	39.5953818378555
"ENSG00000131686_CA6"	3.54042530615847	0.930716623184434	0.913072362292985	2.09525398809919	2.11187612393843	0
"ENSG00000131697_NPHP4"	58.4170175516147	39.0900981737462	37.4359668540124	41.9050797619837	42.2375224787687	33.9388987181619
"ENSG00000131711_MAP1B"	27.4382961227281	22.3371989564264	32.8706050425475	34.5716908036366	16.8950089915075	23.7572291027133
"ENSG00000131721_RHOXF2"	18.587232857332	12.0993161013976	3.56098221294264	9.38673786668436	12.5762223180534	9.66127316843675
"ENSG00000131724_IL13RA1"	8.85106326539617	20.4757657100575	12.7830130721018	11.5238969345455	21.1187612393843	14.7068561112035
"ENSG00000131725_WDR44"	26.5531897961885	31.6443651882708	32.8706050425475	49.2384687203309	41.1815844167995	19.2320426069584
"ENSG00000131730_CKMT2"	2.65531897961885	0.930716623184434	0	3.14288098214878	5.27969030984609	2.26259324787746
"ENSG00000131732_ZCCHC9"	51.3361669392978	74.4573298547547	47.4797628392352	44.0003337500829	38.0137702308918	31.6763054702844
"ENSG00000131737_KRT34"	2.65531897961885	0.930716623184434	0	1.04762699404959	1.05593806196922	0
"ENSG00000131738_KRT33B"	0.885106326539617	0	1.82614472458597	1.04762699404959	0	1.13129662393873
"ENSG00000131746_TNS4"	2.65531897961885	4.65358311592217	3.65228944917194	4.19050797619837	3.16781418590765	6.78777974363238
"ENSG00000131747_TOP2A"	796.595693885655	894.418674880241	724.066383298337	661.052633245294	701.14287314756	665.202414875973
"ENSG00000131748_STARD3"	73.4638251027882	59.5658638838038	70.3065718965598	66.0005006251244	68.6359740279991	56.5648311969365
"ENSG00000131759_RARA"	23.01276449003	31.6443651882708	29.2183155933755	32.4764368155374	30.6222037971073	29.413712222407
"ENSG00000131771_PPP1R1B"	3.54042530615847	4.65358311592217	11.8699407098088	1.04762699404959	7.39156643378452	9.05037299150984
"ENSG00000131773_KHDRBS3"	22.1276581634904	14.8914659709509	14.6091577966878	22.0001668750415	10.5593806196922	16.969449359081
"ENSG00000131778_CHD1L"	127.455311021705	137.746060231296	144.146733835194	172.827025208361	116.153186816614	135.631152244014
"ENSG00000131779_PEX11B"	46.9106353065997	35.3672316810085	36.5228944917194	42.9527067560333	32.7340799210457	31.6763054702844
"ENSG00000131781_FMO5"	10.6212759184754	7.44573298547547	7.30457889834388	8.38101595239675	6.3356283718153	9.05037299150984
"ENSG00000131788_PIAS3"	64.6835703435152	51.896758908764	47.1601875124327	79.2634583697923	65.9750101118367	72.3803579995999
"ENSG00000131791_PRKAB2"	59.3021238781544	47.4665477824061	47.4797628392352	34.5716908036366	40.1256463548303	26.0198223505908
"ENSG00000131808_FSHB"	1.77021265307923	0	0.913072362292985	8.38101595239675	2.11187612393843	1.13129662393873
"ENSG00000131828_PDHA1"	169.427053026214	152.107017727032	133.655532392447	142.267745791935	142.129263141057	114.747416566105
"ENSG00000131831_RAI2"	1.77021265307923	2.7921498695533	1.82614472458597	4.19050797619837	0	0
"ENSG00000131844_MCCC2"	171.710627348686	229.887005926555	219.137366950316	158.191676101489	189.01291309249	214.946358548359
"ENSG00000131845_ZNF304"	23.01276449003	27.921498695533	19.1745196081527	20.9525398809919	31.6781418590765	74.6655771799562
"ENSG00000131848_ZSCAN5A"	18.587232857332	9.05587274358454	15.3670078573909	16.4686963464596	16.5359900504379	15.2951303556516
"ENSG00000131849_ZNF132"	14.1617012246339	11.1685994782132	20.0875919704457	14.6667779166943	16.8950089915075	13.5755594872648
"ENSG00000131864_USP29"	7.08085061231694	2.7921498695533	5.47843417375791	6.28576196429756	9.50344255772296	6.78777974363238
"ENSG00000131871_SELENOS"	64.6127618373921	59.5658638838038	61.17584827363	60.7623656548764	49.6290889125532	71.27168730814
"ENSG00000131873_CHSY1"	49.5659542862186	61.4272971301726	53.8712693752861	55.5242306846285	46.4612747266456	56.5648311969365
"ENSG00000131876_SNRPA1"	115.06382245015	101.448111927103	101.351032214521	122.572358303802	105.593806196922	117.654848889628
"ENSG00000131899_LLGL1"	44.2553163269809	34.4365150578241	23.7398814196176	35.6193177976862	33.790017983015	33.9388987181619
"ENSG00000131910_NR0B2"	0	0.930716623184434	1.82614472458597	2.09525398809919	1.05593806196922	3.39388987181619
"ENSG00000131914_LIN28A"	1.77021265307923	0.930716623184434	9.13072362292985	6.28576196429756	2.11187612393843	5.65648311969365
"ENSG00000131931_THAP1"	22.1276581634904	13.9607493477665	17.3483748835667	11.5238969345455	17.9509470534767	21.4946358548359
"ENSG00000131941_RHPN2"	13.2765948980943	5.5842997391066	3.65228944917194	4.19050797619837	4.22375224787687	19.2320426069584
"ENSG00000131943_C19orf12"	44.2553163269809	39.0900981737462	47.4797628392352	64.9528736310748	43.2934605407379	30.5450088463457
"ENSG00000131944_FAAP24"	7.96595693885655	11.1685994782132	9.13072362292985	7.33338895834716	21.1187612393843	3.39388987181619
"ENSG00000131951_LRRC9"	1.77021265307923	0.930716623184434	5.47843417375791	4.19050797619837	0	2.26259324787746
"ENSG00000131966_ACTR10"	69.9233997966298	87.4873625793368	76.6980784326107	72.286262589422	86.5869210814758	78.0594670517724
"ENSG00000131969_ABHD12B"	11.506382245015	7.44573298547547	1.82614472458597	2.09525398809919	6.3356283718153	3.39388987181619
"ENSG00000131979_GCH1"	9.73616959193579	9.30716623184434	19.1745196081527	16.7620319047935	12.6712567436306	14.7068561112035
"ENSG00000131981_LGALS3"	11.506382245015	11.1685994782132	10.0437959852228	14.6667779166943	6.3356283718153	16.969449359081
"ENSG00000132000_PODNL1"	3.54042530615847	6.51501636229104	7.30457889834388	3.14288098214878	4.22375224787687	6.78777974363238
"ENSG00000132002_DNAJB1"	114.178716123611	114.478144651685	121.438624184967	135.143882232398	131.992257746152	144.805967864157
"ENSG00000132003_ZSWIM4"	29.2085087758074	19.5450490868731	25.5660261442036	12.5715239285951	14.783132867569	9.05037299150984
"ENSG00000132004_FBXW9"	22.1276581634904	21.6484686552699	23.7398814196176	12.4353324193687	29.5662657351381	10.7246919949392
"ENSG00000132005_RFX1"	11.506382245015	23.2679155796109	34.6967497671334	30.3811828274382	20.0628231774151	16.969449359081
"ENSG00000132010_ZNF20"	8.70059518988444	14.8914659709509	6.15410772185472	2.09525398809919	12.6712567436306	10.1816696154486
"ENSG00000132016_C19orf57"	7.08085061231694	6.51501636229104	11.8699407098088	7.33338895834716	9.50344255772296	12.444262863326
"ENSG00000132017_DCAF15"	27.4382961227281	22.3371989564264	21.9137366950316	32.4764368155374	24.286575425292	37.3327885899781
"ENSG00000132024_CC2D1A"	38.0595720412035	32.5750818114552	31.9575326802545	34.5716908036366	33.790017983015	39.5953818378555
"ENSG00000132026_RTBDN"	0.885106326539617	3.72286649273774	1.82614472458597	1.04762699404959	0	6.78777974363238
"ENSG00000132031_MATN3"	3.54042530615847	6.51501636229104	1.82614472458597	5.23813497024797	3.16781418590765	6.78777974363238
"ENSG00000132109_TRIM21"	26.5531897961885	42.812964666484	27.3921708687896	20.9525398809919	23.2306373633228	12.444262863326
"ENSG00000132122_SPATA6"	19.4723391838716	17.6836158405042	25.5660261442036	12.5715239285951	15.8390709295383	29.413712222407
"ENSG00000132128_LRRC41"	142.024161156547	127.899078358005	105.761171724396	97.8588375141725	148.559925938449	132.033628979889
"ENSG00000132141_CCT6B"	8.85106326539617	7.44573298547547	5.47843417375791	7.33338895834716	9.50344255772296	6.78777974363238
"ENSG00000132153_DHX30"	171.710627348686	182.420458144149	155.222301589807	145.620152172894	198.516355650213	142.54337461628
"ENSG00000132155_RAF1"	141.617012246339	174.127773031576	152.483084502929	148.333506087482	130.471706936916	166.617366773696
"ENSG00000132164_SLC6A11"	5.3106379592377	10.2378828550288	8.21765126063687	10.4762699404959	6.3356283718153	9.05037299150984
"ENSG00000132170_PPARG"	4.42553163269809	3.72286649273774	1.82614472458597	10.4762699404959	5.27969030984609	3.39388987181619
"ENSG00000132182_NUP210"	323.9489155135	304.34433578131	309.531530817322	249.335224583803	287.215152855627	342.782877053435
"ENSG00000132185_FCRLA"	11.506382245015	13.9607493477665	10.0437959852228	12.5715239285951	5.27969030984609	7.91907636757111
"ENSG00000132196_HSD17B7"	38.9446783677432	39.0900981737462	40.1751839408913	50.2022855548565	29.5662657351381	38.4640852139168
"ENSG00000132199_ENOSF1"	123.693609133912	126.540232088156	133.253780553038	153.309734309218	179.498911154147	106.387134515198
"ENSG00000132204_LINC00470"	6.19574428577732	6.51501636229104	0.913072362292985	7.33338895834716	7.39156643378452	7.91907636757111
"ENSG00000132205_EMILIN2"	50.4510606127582	33.5057984346396	26.4790985064966	45.0479607441325	43.2934605407379	50.9083480772428
"ENSG00000132207_SLX1A"	124.189268676774	135.893934151159	121.374709119607	125.610476586546	108.666585957252	137.92768439061
"ENSG00000132254_ARFIP2"	73.4638251027882	53.9815641446972	70.3065718965598	75.4291435715707	76.0275404617836	72.4029839320787
"ENSG00000132256_TRIM5"	90.2808453070409	58.5513827645327	89.1706469015329	74.0567522093658	85.5309830195066	72.0522819786577
"ENSG00000132259_CNGA4"	5.3106379592377	0.930716623184434	3.65228944917194	2.09525398809919	7.39156643378452	1.13129662393873
"ENSG00000132274_TRIM22"	173.879137848708	202.644930365947	170.744531748788	171.810827024133	164.726337667198	166.92281686216
"ENSG00000132275_RRP8"	50.4510606127582	61.4272971301726	59.349703549044	46.0955877381821	72.859726275876	69.0090940602625
"ENSG00000132286_TIMM10B"	88.5106326539617	83.7644960865991	77.9398568453292	64.9528736310748	83.4191068955682	65.6152041884463
"ENSG00000132294_EFR3A"	80.5446757151052	45.6051145360373	69.3934995342669	56.5718576786781	84.4750449575374	64.4839075645076
"ENSG00000132297_HHLA1"	10.6212759184754	8.37644960865991	11.8699407098088	2.09525398809919	0	10.1816696154486
"ENSG00000132300_PTCD3"	148.697862858656	177.766875028227	213.658932776558	139.334390208596	157.334771233413	175.350976710503
"ENSG00000132305_IMMT"	243.404239798395	305.275052404494	254.747189079743	319.526233185126	304.110161847135	273.773782993173
"ENSG00000132313_MRPL35"	69.9233997966298	79.1109129706769	91.3072362292985	56.5718576786781	96.0903636391988	49.7770514533041
"ENSG00000132321_IQCA1"	15.9319138777131	22.3371989564264	17.1566296874852	11.5238969345455	8.44750449575374	10.1816696154486
"ENSG00000132323_ILKAP"	69.0382934700901	98.65596205755	97.6987427653494	78.5720245537195	73.9156643378452	76.9281704278336
"ENSG00000132326_PER2"	21.2425518369508	54.9122807678816	39.2621115785984	36.6669447917358	29.5662657351381	38.4640852139168
"ENSG00000132329_RAMP1"	20.3574455104112	14.8914659709509	20.0875919704457	28.285928839339	15.8390709295383	19.2320426069584
"ENSG00000132330_SCLY"	69.9233997966298	61.4272971301726	86.7418744178336	85.9054135120667	87.642859143445	87.1098400432822
"ENSG00000132334_PTPRE"	87.6255263274221	91.2102290720745	84.0026573309546	105.810326399009	82.3631688335989	78.0594670517724
"ENSG00000132341_RAN"	1128.51056633801	1155.01932937188	1123.99207798266	1207.91392413918	1136.18935467888	1182.20497201597
"ENSG00000132356_PRKAA1"	89.3957389805013	83.7644960865991	88.5680191424195	61.809992648926	98.2022397631372	85.9785434193435
"ENSG00000132357_CARD6"	17.7021265307923	30.7136485650863	17.3483748835667	13.6191509226447	25.3425134872612	30.5450088463457
"ENSG00000132359_RAP1GAP2"	31.8638277554262	19.5450490868731	21.9137366950316	20.9525398809919	23.2306373633228	20.3633392308971
"ENSG00000132361_CLUH"	115.06382245015	125.646744129899	110.481755837451	117.334223333554	83.4191068955682	87.1098400432822
"ENSG00000132376_INPP5K"	17.7021265307923	26.0600654491642	25.5660261442036	33.524063809587	28.5103276731689	6.78777974363238
"ENSG00000132382_MYBBP1A"	99.397440470399	115.920755417621	123.976965352142	108.041771896335	127.462283460304	110.821817281038
"ENSG00000132383_RPA1"	227.472325920682	209.411240216498	202.702064429043	224.192176726613	223.858869137474	265.854706625602
"ENSG00000132386_SERPINF1"	9.73616959193579	0.930716623184434	3.65228944917194	4.19050797619837	6.3356283718153	3.39388987181619
"ENSG00000132388_UBE2G1"	193.838285512176	175.905441781858	207.267426240508	185.429977946778	203.796045960059	182.138756454136
"ENSG00000132394_EEFSEC"	46.0255289800601	45.5213500399507	45.6536181146493	36.5831346322118	44.1804485127921	30.5450088463457
"ENSG00000132405_TBC1D14"	48.592337327025	80.3673804119759	75.5019536380069	95.5959632070254	78.9524888934384	93.1283380826362
"ENSG00000132406_TMEM128"	24.7829771431093	24.1986322027953	31.9575326802545	26.1906748512398	26.3034171236532	29.413712222407
"ENSG00000132423_COQ3"	14.1617012246339	13.0300327245821	15.5222301589807	19.9049128869423	22.1746993013536	19.2320426069584
"ENSG00000132424_PNISR"	318.638277554262	295.96788617265	282.139359948532	245.144716607605	263.984515492304	286.218045856499
"ENSG00000132429_POPDC3"	3.54042530615847	2.7921498695533	4.56536181146492	3.14288098214878	3.16781418590765	0
"ENSG00000132432_SEC61G"	48.6808479596789	40.9515314201151	43.8274733900633	59.7147386608268	49.6290889125532	46.3831615814879
"ENSG00000132434_LANCL2"	23.8978708165697	33.5057984346396	29.2183155933755	34.5716908036366	33.790017983015	26.0198223505908
"ENSG00000132436_FIGNL1"	77.8893567354863	79.1109129706769	87.6549467801266	135.143882232398	103.481930072983	99.5541029066082
"ENSG00000132437_DDC"	1.77021265307923	1.86143324636887	2.73921708687896	6.28576196429756	5.27969030984609	3.39388987181619
"ENSG00000132446_FTHL17"	0	0.930716623184434	0.913072362292985	2.09525398809919	1.05593806196922	0
