DB 0 MOTIF	1	MEME
 -33.5	15
 -32.5	17
 -31.5	12
 -30.5	18
 -29.5	7
 -28.5	14
 -27.5	12
 -26.5	15
 -25.5	14
 -24.5	15
 -23.5	11
 -22.5	12
 -21.5	17
 -20.5	19
 -19.5	14
 -18.5	12
 -17.5	15
 -16.5	6
 -15.5	19.3333
 -14.5	15.125
 -13.5	16
 -12.5	14
 -11.5	14
 -10.5	14.3333
  -9.5	16.5
  -8.5	14
  -7.5	11
  -6.5	11
  -5.5	18.3333
  -4.5	7.5
  -3.5	11
  -2.5	17.5
  -1.5	10
  -0.5	12
   0.5	9
   1.5	6
   2.5	12
   3.5	14
   4.5	16
   5.5	13
   6.5	14
   7.5	18.5
   8.5	12
   9.5	9
  10.5	14
  11.5	10
  12.5	15
  13.5	12
  14.5	21
  15.5	15.5
  16.5	12
  17.5	9
  18.5	15
  19.5	17.5
  20.5	12
  21.5	15
  22.5	15
  23.5	11
  24.5	17
  25.5	14
  26.5	18
  27.5	10
  28.5	18
  29.5	15
  30.5	14
  31.5	9
  32.5	8
  33.5	16
  34.5	12
  35.5	16
  36.5	10
  37.5	13.5
  38.5	17
  39.5	10
  40.5	14
  41.5	12
  42.5	10
  43.5	18
  44.5	16
  45.5	13
  46.5	12
  47.5	13
  48.5	15.125
  49.5	23
  50.5	18
  51.5	13
  52.5	16
  53.5	12
  54.5	17
  55.5	8
  56.5	14
  57.5	15
  58.5	14
  59.5	17
  60.5	27
  61.5	15
  62.5	16
  63.5	11
  64.5	17
  65.5	18
  66.5	16
  67.5	14
  68.5	21
  69.5	13
  70.5	8
  71.5	16
  72.5	17
  73.5	14
  74.5	9
  75.5	13
  76.5	18
  77.5	9
  78.5	17
  79.5	14
  80.5	17
  81.5	12
  82.5	14
  83.5	6
  84.5	12
  85.5	16.1667
  86.5	10.1667
  87.5	11.1667
  88.5	10.1667
  89.5	21.1667
  90.5	8.16667
  91.5	8
  92.5	13
  93.5	9
  94.5	19
  95.5	13
  96.5	7
  97.5	10
  98.5	12
  99.5	10
 100.5	16
 101.5	12
 102.5	17
 103.5	5
 104.5	6
 105.5	10
 106.5	13
 107.5	5
 108.5	9
 109.5	14
 110.5	14
 111.5	18.125
 112.5	15
 113.5	14.5
 114.5	10
 115.5	10
 116.5	16.5
 117.5	7
 118.5	12
 119.5	14.5
 120.5	15
 121.5	9
 122.5	11
 123.5	9
 124.5	10
 125.5	10
 126.5	6
 127.5	8
 128.5	18
 129.5	9
 130.5	10
 131.5	16
 132.5	12
 133.5	11
 134.5	15
 135.5	8
 136.5	10
 137.5	16
 138.5	11
 139.5	11
 140.5	15
 141.5	9
 142.5	21.5
 143.5	17
 144.5	12
 145.5	16
 146.5	14
 147.5	14
 148.5	18
 149.5	13.5
 150.5	12
 151.5	10
 152.5	10
 153.5	10
 154.5	9
 155.5	14
 156.5	6
 157.5	8
 158.5	9
 159.5	11
 160.5	5
 161.5	10
 162.5	10
 163.5	11
 164.5	11
 165.5	11
 166.5	11
 167.5	6
 168.5	7
 169.5	9
 170.5	13
 171.5	10
 172.5	14
 173.5	9
 174.5	9.125
 175.5	14.5
 176.5	6
 177.5	10
 178.5	18
 179.5	13
 180.5	10.5
 181.5	16
 182.5	13
 183.5	5
 184.5	13
 185.5	12
 186.5	12
 187.5	14
 188.5	8
 189.5	10.3333
 190.5	10
 191.5	17
 192.5	13
 193.5	9.5
 194.5	16
 195.5	16.5
 196.5	14.5
 197.5	9
 198.5	14
 199.5	6
 200.5	11
 201.5	8.33333
 202.5	8
 203.5	13
 204.5	13.3333
 205.5	12
 206.5	9
 207.5	16.6667
 208.5	14
 209.5	14
 210.5	10
 211.5	7
 212.5	6
 213.5	13
 214.5	12
 215.5	11
 216.5	11
 217.5	13.5
 218.5	9
 219.5	15
 220.5	11
 221.5	15
 222.5	25
 223.5	10.5
 224.5	7
 225.5	14.3333
 226.5	10.5
 227.5	13
 228.5	9
 229.5	12
 230.5	5
 231.5	6
 232.5	18
 233.5	15
 234.5	7
 235.5	15
 236.5	5
 237.5	16.125
 238.5	13
 239.5	17
DB 0 MOTIF	6	MEME
-240.0	9
-239.0	4
-238.0	3
-237.0	4
-236.0	7
-235.0	9
-234.0	7
-233.0	10
-232.0	8
-231.0	6
-230.0	8
-229.0	8
-228.0	5
-227.0	6
-226.0	7
-225.0	3
-224.0	5
-223.0	7
-222.0	10
-221.0	5
-220.0	7
-219.0	6
-218.0	7
-217.0	7
-216.0	8
-215.0	4
-214.0	7
-213.0	7
-212.0	8
-211.0	13.5
-210.0	3
-209.0	4
-208.0	5
-207.0	8
-206.0	9
-205.0	9
-204.0	6
-203.0	6
-202.0	6
-201.0	4.5
-200.0	3
-199.0	7
-198.0	7
-197.0	7
-196.0	6
-195.0	4
-194.0	2
-193.0	10
-192.0	8
-191.0	3
-190.0	9
-189.0	10
-188.0	8.5
-187.0	7
-186.0	2
-185.0	2
-184.0	7
-183.0	7
-182.0	6
-181.0	7
-180.0	5
-179.0	5
-178.0	11
-177.0	1
-176.0	7
-175.0	9
-174.0	6
-173.0	3
-172.0	4
-171.0	6
-170.0	5
-169.0	7
-168.0	6
-167.0	10
-166.0	6
-165.0	8
-164.0	11
-163.0	11
-162.0	7
-161.0	6
-160.0	4
-159.0	5
-158.0	5
-157.0	5
-156.0	8
-155.0	6
-154.0	9
-153.0	8
-152.0	1
-151.0	3
-150.0	7
-149.0	8
-148.0	14
-147.0	9
-146.0	8
-145.0	11
-144.0	7
-143.0	9.5
-142.0	6
-141.0	8
-140.0	6
-139.0	13
-138.0	7
-137.0	7
-136.0	5
-135.0	9
-134.0	12
-133.0	5
-132.0	8.5
-131.0	7
-130.0	12
-129.0	7
-128.0	5
-127.0	8
-126.0	11
-125.0	4
-124.0	7
-123.0	2
-122.0	7
-121.0	10
-120.0	11
-119.0	4
-118.0	10
-117.0	10
-116.0	13
-115.0	4
-114.0	9
-113.0	9
-112.0	2
-111.0	11
-110.0	10
-109.0	9
-108.0	11
-107.0	14
-106.0	5
-105.0	9
-104.0	4
-103.0	16
-102.0	9
-101.0	4
-100.0	8
 -99.0	5
 -98.0	10
 -97.0	10.5
 -96.0	6
 -95.0	11
 -94.0	8
 -93.0	10
 -92.0	6
 -91.0	7
 -90.0	10
 -89.0	13
 -88.0	10
 -87.0	8
 -86.0	6
 -85.0	6
 -84.0	14
 -83.0	11
 -82.0	5
 -81.0	12
 -80.0	12
 -79.0	9
 -78.0	14
 -77.0	9
 -76.0	15
 -75.0	9
 -74.0	6
 -73.0	8
 -72.0	9
 -71.0	9
 -70.0	14
 -69.0	9
 -68.0	5
 -67.0	10
 -66.0	8
 -65.0	6
 -64.0	9
 -63.0	10
 -62.0	8
 -61.0	16
 -60.0	13
 -59.0	9
 -58.0	14
 -57.0	12
 -56.0	9
 -55.0	15
 -54.0	4
 -53.0	13
 -52.0	9
 -51.0	5
 -50.0	9
 -49.0	7
 -48.0	6.5
 -47.0	13
 -46.0	12
 -45.0	12
 -44.0	5
 -43.0	12
 -42.0	16
 -41.0	11
 -40.0	8
 -39.0	15
 -38.0	9
 -37.0	12
 -36.0	9
 -35.0	9
 -34.0	11
 -33.0	14
 -32.0	9
 -31.0	13
 -30.0	22
 -29.0	16
 -28.0	12
 -27.0	11
 -26.0	17
 -25.0	19
 -24.0	9
 -23.0	15
 -22.0	16
 -21.0	13
 -20.0	18
 -19.0	10
 -18.0	9
 -17.0	13
 -16.0	11
 -15.0	16
 -14.0	6
 -13.0	15
 -12.0	17
 -11.0	11
 -10.0	14
  -9.0	10
  -8.0	14
  -7.0	9
  -6.0	12
  -5.0	23
  -4.0	14
  -3.0	15
  -2.0	20
  -1.0	16
   0.0	13
   1.0	14
   2.0	14
   3.0	12
   4.0	20
   5.0	14
   6.0	12
   7.0	18
   8.0	20
   9.0	12
  10.0	15
  11.0	15
  12.0	12
  13.0	16
  14.0	16
  15.0	12
  16.0	13
  17.0	13
  18.0	11
  19.0	15
  20.0	14
  21.0	19
  22.0	9
  23.0	13
  24.0	16
  25.0	7
  26.0	10
  27.0	12
  28.0	15
  29.0	8
  30.0	11
  31.0	13
  32.0	12
  33.0	13
  34.0	9
  35.0	6
  36.0	6
  37.0	14
  38.0	13
  39.0	17
  40.0	8
  41.0	11
  42.0	10
  43.0	13
  44.0	16
  45.0	13
  46.0	9
  47.0	24
  48.0	10
  49.0	5
  50.0	7
  51.0	9
  52.0	6
  53.0	12
  54.0	13
  55.0	16
  56.0	7
  57.0	12
  58.0	12
  59.0	4
  60.0	11
  61.0	9
  62.0	6
  63.0	9
  64.0	11
  65.0	11
  66.0	5
  67.0	10
  68.0	10
  69.0	4
  70.0	10
  71.0	6
  72.0	8
  73.0	13
  74.0	16
  75.0	9
  76.0	6
  77.0	9
  78.0	7
  79.0	6
  80.0	8
  81.0	7
  82.0	14
  83.0	10
  84.0	9
  85.0	3
  86.0	7
  87.0	10
  88.0	9
  89.0	4
  90.0	8
  91.0	10
  92.0	6.5
  93.0	10
  94.0	7
  95.0	8
  96.0	11
  97.0	9
  98.0	9
  99.0	9
 100.0	8
 101.0	13
 102.0	4
 103.0	8
 104.0	10
 105.0	7
 106.0	7
 107.0	8
 108.0	9
 109.0	5
 110.0	5
 111.0	4
 112.0	11
 113.0	4
 114.0	10
 115.0	5
 116.0	6
 117.0	7
 118.0	12
 119.0	8
 120.0	3
 121.0	4
 122.0	10
 123.0	7
 124.0	11
 125.0	13
 126.0	14
 127.0	2
 128.0	10
 129.0	10
 130.0	9
 131.0	6
 132.0	8
 133.0	8
 134.0	5
 135.0	5
 136.0	9
 137.0	13
 138.0	7
 139.0	5
 140.0	8
 141.0	4
 142.0	4
 143.0	9
 144.0	5
 145.0	11
 146.0	15
 147.0	5
 148.0	7
 149.0	4
 150.0	8
 151.0	6
 152.0	8
 153.0	8
 154.0	8
 155.0	8
 156.0	6
 157.0	8.5
 158.0	6
 159.0	6
 160.0	2
 161.0	5
 162.0	8
 163.0	9
 164.0	6
 165.0	8
 166.0	8
 167.0	12
 168.0	8
 169.0	8
 170.0	4
 171.0	7
 172.0	2
 173.0	14
 174.0	5
 175.0	9
 176.0	3
 177.0	11
 178.0	3
 179.0	6
 180.0	9
 181.0	7
 182.0	3
 183.0	10
 184.0	10
 185.0	6
 186.0	4
 187.0	6
 188.0	6
 189.0	7
 190.0	7
 191.0	7
 192.0	7
 193.0	10
 194.0	4
 195.0	6
 196.0	7
 197.0	11
 198.0	8
 199.0	5
 200.0	4.5
 201.0	7
 202.0	9
 203.0	7
 204.0	4
 205.0	6
 206.0	11
 207.0	6
 208.0	7
 209.0	8
 210.0	7
 211.0	11
 212.0	5
 213.0	5
 214.0	8
